,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
TCGA-BP-4989-01,-2.6016294768491797,-0.44581841204990913,-1.623245182289364,2.7857145129403107,-2.611115650354641,1.875672183837666,-2.6657298046687274,-3.0701434619637284,2.630000977955268,0.13802520301798646,-4.101094496278719,-4.67136170652204,2.6437678912191505,-0.9729887492082613,0.9455885781855973,1.4779422154598554,-0.12699227525788753,0.10299137488238352
TCGA-EJ-8468-01,3.2278942595032145,2.597578082803521,-7.931970068093958,0.29656242608779204,0.2819374077863147,1.3900215980675519,5.84529991228511,-3.857041296808547,-2.8353038973521003,-4.790538959537061,4.626248212678084,1.821612955529477,1.9033038312361061,1.1334042300211067,3.823570157491041,0.4706213955562793,-0.9092919882972246,-2.394977935998637
TCGA-CZ-5459-01,-5.429092629716088,-1.8891774995871335,1.805194058571966,3.654256152554923,-2.986302416305502,0.8182559973420902,-1.3843714679489645,-1.2998478957408601,4.441859368979868,1.4230542388295915,-3.0877575621682505,-3.5806565690488164,5.575671182105023,-1.3447569596657036,-0.005670073912720666,2.8017718350543395,0.03474102584109618,0.20326061091413689
TCGA-D5-5538-01,2.147284254947796,-2.964256807887578,4.292533043833784,-0.09946721245038585,-4.431659085263212,-0.7175997678017358,4.993346779449303,4.675890906498906,2.1944440350938708,-1.7338168031295018,-4.154427296588682,-1.1806129851304963,-3.6291851318930415,-1.0139885170134786,-0.5435997879734796,0.9016774507476365,-0.5662950246488864,-0.8512441961897514
TCGA-56-8305-01,4.223826739121484,3.609651505751956,0.3139915634292382,-0.7672393003665482,2.5112811565393067,-4.945342371220011,-1.6433558255139418,3.657371076823187,3.160014861371059,-0.8137977037950352,-0.6174453982831737,0.9871512451737889,0.5340595317115224,-0.8716269009051221,2.455955416247527,3.4877639428963914,0.5548234241623569,-0.07566112468065164
TCGA-4X-A9FA-01,-2.3109347020325113,-0.12957166533041448,-1.8893567324641487,-1.5845627548659444,0.8402525978442422,1.1717820886944141,-2.2406242526755014,-1.4135395431227071,3.85283106757954,-0.03203148879169816,-0.08188790291745121,0.3156772717196875,-1.9277030056096411,-0.23318737070644466,2.056775792155141,1.1526081523430118,-0.34418809472188683,-0.06456903343206416
TCGA-DD-AAW0-01,3.323194774856867,-2.5345482873609972,1.391221725780417,11.538903208712446,-2.162804545476828,-3.682822682388044,-1.8762008372365662,0.39779281295803276,0.4068587276748468,-3.846475400812594,7.619090515353878,2.58958079642065,-1.9653859998362748,4.663738050788502,1.538216414321978,-1.3238468738144422,0.001554824314719641,-0.3892464002873541
TCGA-AA-3511-01,1.091101902996161,7.952066429300962,-0.6216796450347868,2.656824132706832,-4.485208448167139,-4.2827819177516195,4.318459570022581,1.6883635405698372,-1.8728984441203032,-0.06745258378009196,-3.794841768727414,0.26169094661345604,-3.1218212802417056,-0.425288808975476,0.5519189431602293,1.4549930930249626,-1.2564806839157963,-1.4870664637168793
TCGA-Z7-A8R5-01,-4.91201829339371,-1.5428873585975578,2.925386945872742,2.019933523324517,9.8545726310616,0.8459749609346021,-0.3531042518792335,0.8615426111849487,1.5436205561109708,0.08735481623280003,-1.0287741094434277,2.087319215249062,3.805940038975158,-0.2530912674406292,-5.311707375003907,2.4868427031307583,-1.0993419798066975,-0.17440102221055329
TCGA-39-5031-01,8.504010821071263,0.8251673404258943,-2.0714043486840983,-3.416781748364228,-0.8712907470934612,-4.846118649769074,1.0502999857811224,-1.0486262561509645,2.8422338947808163,-0.27762175891342405,3.534316676859913,0.010247528851594091,0.13296671080295205,-1.794289143207117,-0.15574030003146364,-4.692982536990475,1.04657840057911,1.0995636332844667
