EXPR_PC33,CNV_PC15,EXPR_PC31,MUT_LAMA1,CNV_PC18,EXPR_PC1,EXPR_PC38,EXPR_PC27,MUT_ABCA13,EXPR_PC9,EXPR_PC49,EXPR_PC50,MUT_RYR2,EXPR_PC4,MUT_MDN1,MUT_HYDIN,EXPR_PC46,EXPR_PC42,MUT_HMCN1,MUT_CNTNAP5,MUT_GPR112,MUT_MUC17,EXPR_PC37,MUT_APOB,EXPR_PC34,CNV_PC16,EXPR_PC20,MUT_MXRA5,MUT_PLEC,MUT_KMT2D,CNV_PC3,MUT_FAM135B,MUT_PKHD1,MUT_NF1,EXPR_PC47,MUT_MUC5B,CNV_PC23,MUT_HERC2,MUT_PCDH15,MUT_COL11A1,MUT_FLG,EXPR_PC30,EXPR_PC14,CNV_PC30,EXPR_PC39,MUT_PCDH11X,MUT_TP53,MUT_FBN2,CNV_PC7,MUT_SYNE2,EXPR_PC24,MUT_XIRP2,MUT_KRAS,MUT_SI,CNV_PC4,CNV_PC28,CNV_PC19,MUT_USH2A,MUT_RYR3,MUT_PKHD1L1,CNV_PC5,MUT_NAV3,MUT_IDH1,MUT_LAMA2,MUT_PEG3,CNV_PC22,CNV_PC1,MUT_DNAH11,MUT_DNAH10,MUT_ANK2,MUT_CUBN,EXPR_PC17,MUT_CSMD1,MUT_SACS,MUT_DNAH9,MUT_BRAF,CNV_PC10,EXPR_PC22,MUT_COL22A1,MUT_AHNAK2
0.03090702017822506,-0.048423882651915606,0.01834308660928365,-0.05612715101586284,-0.018235396069213913,0.04197936287436213,0.05688668340320097,1.3763231280923272e-05,0.002082807064018663,0.0770981739713301,-0.0027835603189307915,0.09156467772712736,0.016910586564488406,0.043361098524796464,-0.023945471639732253,0.01660976791764496,-0.033955642570671955,-0.016690801041591864,0.006512337935510084,-0.01679021283738459,-0.002270333868447274,0.01875427655088192,-0.03755858883917777,-0.06471666970283162,-0.030490874886467324,0.009569400123760959,-0.08651895560502303,0.0069238339404936065,0.009107329938944428,-0.03056955469201877,-0.001422826258262663,0.040122765953953185,-0.04926883184312647,-0.003428808305230214,-0.16961810027972418,0.07820267431980041,-0.04576791719369713,0.016146532630990612,-0.03554030992824655,0.010931939655594526,-0.00882063472815014,-0.006034467471928015,-0.2250639243584981,0.08219685674844007,-0.018417206349860455,0.01337317885375882,0.050827036011243096,-0.021176492876084883,-0.14032980766348696,-0.0003997595790025954,-0.012854654930174339,-0.01578267158375788,-0.07771651521467952,0.028058693026860704,0.030580230653916712,-0.014108087176101382,-0.022347212938359368,-0.0491492828060019,-0.005792870585745833,-0.017427467711390122,-0.03688024847145793,-0.014963275543637007,-0.008052751099011086,-0.027974288118933342,-0.01655047569506172,-0.019409108922887254,0.0021493817703176037,0.02308903191555725,-0.017986263186387498,-0.01275749451977913,0.0021594871140018547,0.06924801768188284,-0.04400297261457881,-0.02816311716397988,0.0016413410792414018,0.03204960764474398,-0.015430621444684291,-0.15151341147542602,0.0017851348347291923,-0.006558940250173748
-0.003336586357411266,0.06967555266810571,0.021536643899702827,-0.014501809145911437,-0.0024834227267894835,0.009905117254371267,0.024283211786468212,-0.0035352572664426657,0.007844760245734918,0.05054251797677392,-0.0008150600529822749,-0.05222822491335128,0.00978259653375492,0.08465464273123006,0.0005053485549942715,0.023759775952273684,0.025583929180146483,0.055595270290832645,0.005142599358669125,-0.010914912290181124,0.0037441521374107366,0.007262377337801346,0.25045392004168127,0.0014982735412599312,-0.0273758080573204,0.04573773899850002,-0.024145530763939056,0.005498897381774925,0.01783237997785053,-0.015754978889240472,-0.02656869024910515,0.013558819224906943,-0.04214126161688423,-0.006241537249600431,-0.0008244815651512174,-0.01370660230327054,-0.033394461076624644,0.01373801673758708,0.35113683303593796,0.017044719012386692,0.003241429508553423,0.03262171311026383,-0.12501152539364963,0.08424923480473889,0.00047942169842143614,0.02055271420029203,0.03398266408290091,-0.014916120487940136,-0.0828822502919254,-0.0018750844863964222,-0.06734481252221797,-0.002267989033211354,-0.036069131642080414,0.02699077294621044,0.06049055071983078,3.284463609997776e-05,0.06764030299467283,0.22465574387089823,0.002997645642452103,-0.013587209496527457,-0.0595862970232324,-0.006686121417667054,0.0,0.0035069658266253657,-0.0024082910287560157,-0.033434643775342936,-0.01276191386156712,0.014884531619786312,-0.012213873005213599,-0.002682829063186354,0.008541428509014591,0.04032381310608061,0.37069237980640685,-0.01749015593258996,-0.00322623225804343,0.011752483856336742,-0.028844776588703658,-0.023868778393545877,0.0015265548467764268,-0.0047754176565230465
0.00586451076455903,0.3352313987319574,0.005103260190139507,-0.02212627757410184,-0.09831812518267374,0.04650771863307855,0.01706484590831341,-0.0037023258894566895,0.004915652355831632,0.16156621633411553,0.0011040723394835058,-0.04780318570308844,-0.03504824654322554,0.10834343458677234,-0.010063239874900196,0.024202978049089233,0.11710268915823169,-0.01777061754627708,0.00938407982305283,-0.00495581122054328,0.002956915792811161,0.03395390166486362,0.1391567055572496,-0.0024944250615685616,0.11549988954477683,-0.05655462549495516,0.04531812729370038,-0.1091332974933661,-0.23757693242367567,0.12124523446343492,0.011319584175394526,0.008778269004783566,-0.017970041687635496,-0.11757519294725009,-0.047759059423119116,-0.019388023016131618,-0.0011202069573072848,-0.18664641704947285,0.31894538537215733,0.006990450642607584,0.01109036062893789,0.055557838506402474,-0.042820471306620915,0.06775489552433406,-0.01544772715989362,0.007600325264000103,-0.04780278745280076,-0.014421023602308014,-0.0349715477444395,-0.0008808335731838313,0.08269887342218879,-0.01815275141268406,0.0015698191095011185,0.02244277263999385,0.10041527753420283,-0.00012384460527913103,0.013535691319615552,-0.052263283756967864,-0.14095018946818066,-0.005159815509046567,-0.02872504785446337,0.08699248553964718,-0.009355392281172667,0.02710407651561289,-0.007197483883256916,-0.000794604667718539,-0.03969040331075828,0.002971022477309426,0.004898422991228823,0.013258835988379616,0.014795470198548369,-0.0001063376874171372,-0.024107754603234867,0.1915812398904489,0.01723335335085399,0.01904525431271951,-0.005084803158959907,-0.004043749196017647,-0.09694366281221478,-0.004823592063971485
0.059648484012041134,0.11284495105976575,-0.0058259846309580195,-0.038622373626627945,-0.002095038781601008,0.011931951370208608,0.07218737504555499,-0.011808692591743275,0.003945006530655514,0.048265876467443555,-0.012622718832755522,0.033098314678332456,0.015254087449878682,0.05743863938716274,-0.022679698638707387,0.01783033035058059,0.03483505235480924,-0.046583027843443835,0.012649209250808358,-0.023240128703784713,0.004679488149017773,0.007222066934070086,-0.08275573005874894,0.003195136333576093,-0.03197310884745572,0.020364668104261387,0.02824887537875216,0.00665441879206289,0.012735372613728374,-0.01811319163826192,-0.029865532221984327,0.031132701832977804,-0.03688932777304377,-0.004055513681230327,0.07575551200466407,-0.00587859561481906,0.03916438008320635,0.011829882067173773,-0.025048984678094115,0.016463470237239815,0.002080261915712772,0.0056588520436537905,-0.1665974432515866,-0.037230733728595075,-0.019756857862305938,0.012682283807151808,0.05059190884129064,-0.006799299847920913,-0.0486580033010232,-0.002944130393973371,-0.049313673912755034,-0.014526922501086764,-0.08716988847796131,0.02612350464485277,-0.15582603882049248,-0.0035916811489470567,0.04477671448564118,0.19833353094510517,-0.0014473487976250732,-0.009829228387516757,-0.022255661161839697,-0.007266323925740954,-0.006778764071322087,-0.024136780711149698,-0.004129936503482301,0.03869052891485538,0.010127397212672468,0.008826991906463516,-0.022467593319810453,-0.010448850715617138,0.0003070401880987228,0.07417542560642901,-0.0499150324921136,-0.018415135613663897,-0.0022299286107637494,0.002273850226997429,-0.009081123997659002,-0.08110091544439571,-0.008732762851093931,-0.012036557421132743
-0.057653048110384714,-0.00812675996237713,0.002509022372345749,-0.026865719452067928,-0.013401345176177755,0.004632011779588719,-0.10557687278069482,0.016172445312963704,-0.008569299569368846,0.15334119565937065,0.005582605695094088,-0.11594989049465103,-0.13994637408322078,0.06468748203916269,0.13671678224473913,-0.21091987279551577,0.013543933963207007,0.011487121062780447,-0.00153538757985469,-0.006487203788836315,0.0032599239141903945,0.004643796701371268,-0.02851561015620739,0.00408517924947831,-0.05989243102814107,0.040141773884891194,0.019701694282337857,-0.1416613318300142,0.025292280984988036,-0.016091928902026778,0.05001996391351397,-0.09421262488675929,-0.019926835211941874,0.005433186714109747,-0.08863918539717622,-0.019781076875051876,0.09384634609316973,0.01763137330697346,-0.02101440527900728,0.001454344833404817,0.0097149594083863,0.05436646808042363,-0.10740443608331678,-0.06671309772123117,0.010108482430894078,0.0178446537210833,0.027859861058545602,-0.015767428491113532,0.04116758237026223,-0.03033709984132395,-0.005414321603741454,0.00035145169360924905,0.015765350216772438,0.024116603018372595,-0.03605677181428351,0.010481180766924844,-0.021797415530494243,0.14636711419892517,0.02436557322399853,-0.014281399153755989,0.16142789583298003,-0.013013446766600385,-0.001189965040977361,-0.012695007678236123,-0.015356587202306989,-0.05648117900631424,-0.005735695165003961,0.009462347557801575,0.04171488644264867,-0.00435548755479001,0.00685010963085012,-0.015411824703775874,0.24141489614376055,-0.00876421785677322,0.017973492873646368,-0.2796041366556711,0.012399238006691843,-0.008838315065287454,-0.0016117439476872235,0.16232685743372463
0.004743392137599526,-0.048770734990547314,-0.014538695257619227,-0.019018348454431698,-0.012233953980885845,0.05950772814343045,-0.0426712695189778,-0.06633539936684212,0.004600195684898139,0.0009460128775169407,-0.019360597856211824,-0.11393098863419208,0.017889252862686097,0.07124887339784401,0.17868969838385432,0.011528803537751174,0.020426711046560575,-0.05057709218950107,0.005803840404864258,-0.012383211866629083,0.004596013723492582,0.00379644328156338,0.06455534533245572,0.0002827209432949451,-0.04057375781040354,-0.005469888353675723,-0.024285273621178667,0.008899425374790465,0.008513146517085235,-0.015584467385294606,0.01153256194950015,0.010270790882476354,-0.01925656265628615,0.007770454392493602,-0.14164841716685245,-0.009094704242810501,-0.015647355035612598,0.016260184760294956,-0.03830752281048209,0.0017184920741091948,0.00251519124643059,0.017417200828017808,-0.2267017953252065,-0.019114935016060597,-0.04623679157253562,0.014622067320191558,0.06162210699671431,-0.013394513879729099,-0.027522667087807925,-0.006101025407722227,-0.027410692720354488,-0.010644605596383971,0.022108449851450968,0.020405456137227468,0.050546549107744226,0.017686738660690725,0.0517452712633728,-0.026061471797562272,0.00038903113895924127,-0.0021435094817204934,-0.015876409581997663,-0.016804254212587175,-0.0036786197291430868,0.0015219014230234882,-0.01247490233818096,-0.05068609624114938,-0.004261843382204554,0.010246737701202187,-0.007947298817669913,0.002034502007907872,0.0074349106258511126,0.03347720109086225,-0.037295758731585325,-0.009091050402280152,-0.0030496056002195936,0.015383754297231534,-0.008410794435891895,-0.013445805263140754,-0.003940915077404048,-0.0038926293596481852
-0.04381464210084939,0.12724112217516095,0.10372796430302472,-0.03426520881171435,0.006521685573431365,-0.04766388403480341,0.035238168591965366,0.032836770422055926,0.005439288725129462,-0.20680844555603417,-0.005354121688204776,0.018881734736235223,0.019504692722673012,-0.17721919351471363,-0.03990294392414231,0.00678175691491977,-0.07926936317236567,0.0934024788719554,-0.00463780453620744,0.0012850449155343746,-0.0034660348385588593,0.002457305704185017,-0.013219354078909786,-0.002844668534659545,-0.0474030086151655,-0.05470635042989811,-0.010348727679718001,0.006933195549491942,0.012219549608911744,-0.03460486950536529,0.006872071534802513,0.003437410662010151,-0.023092438804072656,0.005405399074162617,-0.016644357949565425,-0.03004723628694431,0.003445289620401687,0.02307697238090508,-0.03977852042182026,-0.0010826273188580694,-0.0013094851292388715,0.087620971764785,0.1310635065967566,0.0649691475033197,-0.0022632651981881876,0.02751270328123577,-0.042025590370467485,-0.020431636458531015,-0.0052093935048744796,-0.009756140718903003,0.02328046232391502,-0.0030629704097075096,0.0068373726496851785,0.02488732490499972,-0.09646730897746192,-0.0606127252530556,-0.009241337995175247,-0.059442163806372836,0.00998362854220667,0.0034584533118670957,-0.1145077747041176,-0.021961414895893254,-0.01062265389272989,-0.04213187078582547,-0.027171024598287206,-0.0012073550958318108,0.014420601213509434,0.007548948055527771,-0.012516831788903648,-0.019198762844436442,-6.779562515069059e-06,-0.06136486097184287,-0.01922996838597947,-0.0069222572559257236,-0.0077182069630390305,0.020868500556025023,-0.027034340101194453,0.043993882451745785,0.00022189434665183347,-0.003035711865994486
0.04405379934139715,0.03303377128644121,0.0074401243139311036,-0.02331701825730619,-0.0009937340461422957,0.01059149560402633,-0.10618893699558875,-0.024212043253076052,-0.0036259023452871893,0.006364706415091537,0.005899224475289122,-0.0010907484602432527,-0.07877025829087468,0.024882569717417743,0.13241092345134745,0.02103854596939392,-0.004388773880907019,0.019405288070675823,0.004844144950469148,-0.013106675310223142,0.005636248339133986,0.011750204912439655,-0.04895207247372928,-0.00014368125957655575,-0.019123222749661384,0.01651875649943642,-0.059691152860503215,-0.04924646432810573,0.01719704774243507,0.06573696168212556,0.0013765782346748681,0.019089238282755713,-0.009352972041906051,-0.004860861660450735,0.04062143760915174,0.13034138780455334,-0.03890140056579421,-0.22942122464325723,0.2161408464522944,0.0044270065830195856,0.007380578617748927,0.016415549563146503,-0.05409877582971645,-0.06519595051111952,-0.03254570166897211,-0.15596168120146867,0.025607385220156997,-0.015129910527434962,-0.061959063942064505,0.004323510673635456,-0.007664861190050011,0.12487987888395677,0.00617775558081662,0.01710192884939704,-0.01579501327535611,-0.014009358062070331,-0.009109091773856248,0.12208030067457763,0.006989330680962482,-0.007327029590315793,-0.03200040241851587,-0.0009544234872116731,-0.009512141632706007,-0.01952450899435758,-0.03770457471328079,-0.02275360544068493,-0.01109502832363263,-0.08549550456186897,0.01630154014320499,-0.004990195225852121,0.01346412811024852,0.03074542483818473,-0.029858606185871276,-0.00834651202127011,0.01963960866911492,0.019306631050194173,-0.007378224930065582,-0.01685650000667426,0.001530179510901886,0.20467320148944285
-0.03687181466195416,0.08989733102528095,0.008121763508347944,-0.0390502324894579,-0.011713713126261896,0.01853674522876105,0.04159450435257403,0.016815367923039958,-0.05089821734164933,0.04446001376709118,-0.013320539161751537,-0.007109324577259226,0.013282077187076144,0.1199506152914553,-0.0182800202297856,0.010527986919506214,-0.03161924366535224,0.009244889211182144,0.00802700498384382,0.00044970573429718995,0.0011269676627767556,0.007753955054502682,0.08688185728173142,-0.005375693803631878,0.00229630233313272,-0.03896500109495393,-0.02116870902282932,0.0026244570273685486,0.002433911012245571,-0.0229387611914841,0.12795781760036323,0.00777129107909781,-0.04940979999274901,0.00979748584677475,-0.0672327677323846,-0.015244564266621956,-0.06714529060817317,0.004657931252856653,-0.03126524052613991,0.012625801425953168,-0.0063769332369045485,-0.024686669761880022,-0.23522294336730545,-0.04416288632319667,0.0015860687851189262,0.01226309055879904,0.04316201460930392,-0.021114544330138534,-0.15417825092470117,-0.0013677277299428692,-0.03201064239243774,-0.024252863590547208,-0.06896791037085269,0.027949416540373143,0.07657260527014893,0.011087538262578465,-0.03084238262511553,-0.03301633912357,-0.0024617403721380175,-0.009360025840910217,-0.005722552483342758,7.839615819358326e-05,-0.00875808540288146,-0.02727418090172165,0.000284927034488458,0.01875974879710665,-0.023036861897477265,0.0023312193298547614,-0.008434867795171863,0.005716314116629317,-0.015132637441787104,0.08115507999054504,-0.055689503488163525,-0.005059953090418814,-0.013134464190441756,0.006951552230190223,0.029729876316199628,-0.1530150552419733,0.005023001904767981,-0.006288171189279126
0.01120313089216511,-0.006446625911742143,-0.027602067105487113,-0.050158826468768875,-0.014871542948789144,-0.042607931247366754,-0.10422908082204421,0.013592693147764045,0.006154583338768376,-0.36562230591710737,0.012441432497532616,-0.05686684985384688,0.0073727285723739835,-0.20647414812191564,-0.02501794023913436,0.01468576268652662,-0.05751450319538207,-0.07156048662136033,0.007101095306092087,0.0028397958731486293,-0.0016717282296798209,0.02008676379864381,0.03673558340354333,-0.002209281160421761,-0.11927147483954441,-0.04641322616772954,-0.008892077877723678,0.004897417194137527,0.0038976460186487703,-0.018181330959636307,-0.02733805353388909,-0.00019413973375900561,-0.02197847352265907,0.011930105122415607,0.024651093958871443,-0.023928870296080738,-0.07781286136009513,0.014348933186693716,-0.04678809284498033,-0.02006635516698207,-0.039295637740258176,0.05141282863376596,0.15285143735662973,0.014370998022859743,0.005808208923123669,0.028651478469627185,-0.10097481462583692,-0.0152539685978059,0.02117645324211135,-0.003068705791049703,-0.021305248423865452,-0.013082519995538184,-0.0068960307321236595,0.020583553577644825,-0.02405373574360786,-0.04343800353768261,-0.01675000456669484,-0.06753264992600881,0.014705235996854525,-0.022349933244213322,-0.04813167911874338,-0.009789929731534528,-0.012362544747986455,-0.014478997074237922,-0.025265355429680315,-0.013366771728040768,0.028632716467102685,-0.003699183006665008,-0.010078648009457625,-0.007174510167785626,-0.01598957135503102,-0.06964036583181316,-0.02671652076049415,-0.021471755814331875,-0.012220634041120256,0.011712780154973039,0.009318620210981505,-0.015156160212129169,0.001075660231534929,-0.00305354732883103
