,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
TCGA-R6-A6Y2-01,-3.436452914204361,-2.017223312273676,0.01799375942687577,-0.4379128015240278,-3.9410642908746887,0.0575281041652343,3.266479469448714,-0.031448769300930136,0.13084356220755095,-0.14233853980894656,12.793919174417239,0.0070702025002122165,-0.4230562086823828,-2.838171106644476,-1.7262765373591424,-1.9932281394923053
TCGA-X4-A8KQ-01,-0.9472191896886348,1.372159609110192,3.107057727801531,-1.4221517775458907,0.989347618216483,-1.6294374364281579,0.45383909921731796,0.09414723038013602,0.32818092340862043,-0.33764093076337,-0.3115315851414026,0.27750089372137754,-0.3972488113919229,-0.5270637489231076,0.4959760663257424,0.31170580528101755
TCGA-QH-A6XC-01,-2.1589982810593966,-0.8987695921179922,-1.4385292973920698,-0.5897972293555527,0.3686518777753877,-0.3531309384754166,0.4432771285180462,-0.38539598222049815,0.12234849736305728,-0.04814992487674822,-0.17205915673090216,0.8571312311663953,0.01938247840697838,-0.43332837027308635,0.3719434878982669,0.2812450636441811
TCGA-52-7811-01,1.9716329488254798,4.697814987543208,0.2551690839179963,3.0320586850568563,1.1760868749818953,2.599287848150815,-3.4037443718915665,-0.41189791585071717,-0.5790733075399914,-0.759396655922382,-0.630082216377155,0.42139471896399117,0.009596484347948986,1.4048834130484815,0.7423785913580315,0.15202656281223634
TCGA-69-7978-01,3.7260393519455164,-2.591266847239695,-3.759546882623934,-1.5313709878317205,1.3267382489380848,-3.062884885867439,-3.4429118066874493,-0.5757838163919248,0.4409768343271653,-0.6642448953840033,-0.4242397954939731,0.5515426374944856,-0.5007687310873142,-1.0337069346377314,0.4707014333644695,0.2699733470416333
TCGA-50-5930-01,0.6534241447932955,-4.075029819817183,-0.16224451997479516,3.563323328338811,-4.903177557563918,2.711043791601909,-3.084641416698841,-1.0055042896778676,2.1494050831289866,-0.5538327948614116,-0.8724811348768318,1.6953431808861303,-0.26633399636199623,1.6698538432483339,-1.4506413174075257,2.2573920931343023
TCGA-CV-7252-01,3.640909541222951,4.1065735252237054,-7.88797533611415,-1.1945721923902861,-3.4159953025129064,-1.6015482740094815,0.8217993836950267,-0.4482355231165177,0.5267391371790096,-0.9012938271742915,-0.2673073044587927,0.2903834051889174,-0.05688277835869235,-1.3600381326595783,0.5493376614501493,0.5098134999002343
TCGA-WB-A815-01,-1.9199645422747382,-0.8457717721844116,-1.1245331047838563,4.145664218324889,0.9262983394555803,-0.30067903390115075,0.5320755405280091,-0.6655573509023005,0.17978850546541972,-2.9513923172211864,-0.39558267531939184,0.24104420271805194,0.15911207127841764,2.1337993551605194,0.5514120679130176,0.6036094360284416
TCGA-D8-A1Y3-01,1.9169643939019323,-1.4102352109023413,4.476132758815172,2.6992515181691252,-3.584677981292297,5.540000477778935,-3.1773061900482973,-0.7456991686533035,-1.7937478784928806,1.9428213899148936,-1.0947493042930077,0.3070587756233379,-0.6463221543172053,-1.159856219313412,1.0802128955916666,-0.543958587106398
TCGA-CQ-7063-01,1.9778041417260963,-2.8729885526482466,4.080352969774587,-2.0541463850509625,9.037101942640591,-3.792614403855186,0.1231659961068887,0.06705797721601404,0.25888428761258564,2.525325314842362,0.023482697163844126,-2.945167434993146,-0.7987056023276904,-0.7422932916665516,0.8901119693665607,0.5912275714851687
TCGA-EK-A2PG-01,4.3704789688479,4.535416601077752,4.994564089683676,1.9861683123575156,6.151425108105101,-8.97562560389734,0.19930358805893528,0.8097210365612113,-20.33633126281552,-3.652778883468621,-0.1572389370161103,0.6611901490763914,-0.7711828785082415,1.4723834702967384,-8.913605610487322,-2.3673566885868453
TCGA-QQ-A5V9-01,-0.9743066277268518,1.3639469184387703,3.102598785681572,-1.4154448813856335,5.710097607564214,-1.6987947676318593,-3.7962046144034374,0.0558707408309645,0.20489557721126805,-0.1415646749291245,-0.08426207407002234,0.48551718127682614,-0.09824535982240681,2.121239818002746,0.32843611120719857,0.22087238983023313
TCGA-06-2559-01,-2.1864077849096795,-0.9078635480131831,-1.42666704671312,-0.5849802724977156,0.8794957364426544,-0.29296454021816987,-0.9748720151381752,-0.4259758056479039,0.14376735128255497,-0.08242658107417226,-0.0009847480859099828,0.26020888086485544,-0.05763162072996256,-0.39472599833802646,-1.960478614941232,-1.9604310396870848
TCGA-BJ-A0YZ-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-S9-A6WN-01,-2.1406136214926064,-0.8988363309003489,-1.4215051029655745,-0.5954340393123864,0.8973391928512072,-0.3245835429289273,0.433783490314089,-0.31922446765114404,0.020257187921491532,-0.08570769718143081,-0.1623348744123823,0.24553771723004816,-0.05828393263202434,-0.4096894774972485,0.41096651679288865,0.32821262882261676
TCGA-93-8067-01,6.717593215488668,-1.8507580057064494,1.980308185659798,1.979418280721402,-1.61814246679069,3.766265405282702,-3.1638102199301694,-0.8670429915403229,6.876680441504168,1.5717930070949893,-0.7960199014598809,-7.029370134102358,6.280985671222286,-0.42881123372720525,-2.6034528770360454,3.9805551403742943
TCGA-06-0139-01,-2.140829417109799,-0.9009507890440711,-1.4402767716634672,-0.5938033550626111,-3.6125935734335175,-0.2908883821353703,-1.9543091730460447,-0.3964988772295515,0.17363302183649368,-0.21623067921782185,-0.3975317279205262,-0.21114718775952704,-0.06455120063700225,-0.49599032502249135,2.4063319980861095,2.1786742137269335
TCGA-E3-A3E1-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-CV-7101-01,3.8916531076796708,4.160058696733572,-7.5768516169246505,3.5388442065244208,-3.3855193328034376,-1.5937224435353299,0.9212047683007744,-0.7016355161607342,0.6096650146903574,-3.771046069136655,-0.46910402092426123,0.2881703185512649,0.156643553669034,1.1802257987013987,0.6802045371595752,0.7997774965774594
TCGA-AG-3592-01,4.407743013087738,1.1201608240843477,0.8856867991625719,-2.299057505271065,6.194595858811833,5.313605798696518,4.354450683851133,-0.9566736899475584,-1.8591864112424736,1.8874391841382658,-0.4215749939467765,0.6485029986918803,-0.7871784765966706,-3.798795231627561,1.9119920993591966,0.11335946672544488
TCGA-FU-A3YQ-01,-0.9823287785266859,8.118924740278809,-1.0858984624528982,-1.0901429409961132,-3.7854842285663093,-0.16980573155142034,0.6984703819845014,0.19769116261321312,0.43893028794150957,-0.5810657478904497,-0.3916423150591362,0.05992271611723849,0.04558042404896127,-0.8605233635795977,0.2859162377926028,0.28693282998905295
TCGA-AX-A3G7-01,0.38490216032319885,3.7234539803446705,7.507767017592664,-2.266875877511241,1.0154261755256528,-2.9763626826425384,0.49315493578709996,0.4902656370916044,0.5457391016085682,-0.603767286819034,-1.2944632931112163,0.40401052679187965,-0.7481988829973389,-0.6639818795053417,0.5870331247065701,0.3397063063802346
TCGA-BA-A4IG-01,1.8701274631260019,10.62744647856968,-4.306411548007739,-1.3826018499495891,1.177612497326206,-0.8414232892624758,-0.8641039508380844,0.14674748592870984,0.512661942568942,-0.7252333070564815,-0.11180357144263482,0.3495876741881526,0.43221889855528317,1.3488661738783343,-1.8465052380885267,-1.6459648793001198
TCGA-FV-A2QR-01,1.2180082033294366,-4.689333179100675,0.17639625932817554,8.244138527409987,1.1684341840889296,-0.11117114398670215,0.6768470385169693,-1.004104253003885,-0.5528779975553659,-0.4080468657407595,-0.689510884766128,0.4181750022884471,3.0994832850148186,0.9878438582531737,0.9960615617443808,0.7453542086813336
TCGA-D8-A73W-01,-1.9083218092003036,-0.8475219705197672,-1.130349505866924,4.144204346665278,0.9167458321370939,-0.3134229142351816,0.5141555523978281,-0.5901905473687479,0.1798600971134806,-0.14275854585221406,-0.35557812360523966,0.25373309399632343,-0.15795119276265562,-0.5869330255494626,0.531273695456587,0.5613242682286723
TCGA-DB-A64L-01,-1.7646317385612817,-0.853794352370017,-1.0977831257619635,4.111230550683443,-3.8444664866691176,-0.3814260043442447,0.7561026372694539,-0.19867582574877124,0.02809104985907232,2.5718474007102627,-0.4232542273976023,0.10858100637447371,-0.149761265173578,-0.8533901950840056,0.36628011500703106,0.4747670353425514
TCGA-G5-6641-01,3.140001488433904,0.5584592003001231,9.028153407435028,1.8722014669219864,6.104211213569478,1.9085339502705634,4.403454508727311,-0.08462214684756618,-1.694889930797903,-0.7633839157203363,-0.763997198434382,0.5883976368122781,9.406574402958128,-0.20091012779302553,1.329232663995534,0.9723515134628843
TCGA-E9-A245-01,-2.224114834777872,-0.8975982456152839,-1.459479066750309,-0.5743067823925013,0.8932161232141459,-0.2719557792435221,0.43172089241480793,-0.5713655094635496,0.2327499187717296,-0.07704990239915901,-0.24925146896601783,0.23908803541406262,-0.04536391630616582,-0.4010478177176097,0.43892337299146683,0.2898577389754624
TCGA-J4-A83J-01,-3.824838192373538,-2.1929950922494945,0.3830175860342415,-0.4321207867538101,0.7803322475599214,0.17338576192030616,-1.0453412190849216,-0.46911312193831767,0.38855497883180845,0.1296251944109573,-9.770731099658283,0.16733379087781908,-0.013904609963946764,-0.16137384369556987,-2.1377955194052323,-2.0308326501825955
TCGA-TM-A84I-01,-1.918205302934539,-0.8458117568934177,-1.1235937316985058,4.145184291762669,0.890946110421196,-0.2778427829881477,-3.518379369572915,-0.6685730304367427,0.21098637832577444,-2.984254563382234,-0.3898507984694498,0.2823822937831989,-0.5311415825376979,-2.974703756301646,0.24521169974062593,0.25222564489955634
TCGA-CR-7377-01,4.924389022598772,-0.3718623582163058,0.8352460479485736,-2.3641116706760155,1.4328490469631945,-4.428112556561388,0.5913460255199158,0.11607049839986808,0.6150663059536088,4.816238079267369,-0.2192335934626265,0.5682676192607714,-0.7746223666486034,-1.4869299492671486,0.808447747164564,0.5327314071491395
TCGA-EY-A1GO-01,-0.7278485363722691,8.171312140813727,-0.7724293062807078,3.6422573290000604,-3.718879243990271,-0.15251849233780132,4.791078843984781,-0.051596925977975834,0.535140790407953,-3.5618526779023174,-0.5888040524415635,0.01621853929045197,-0.4448495994903967,-3.422764672862683,0.6930151219794951,0.7628578668769984
TCGA-34-2596-01,4.27528323460816,-0.3461237518199249,-4.16026652164998,3.1780906697203233,-3.3717867566840365,6.618634307799475,-3.0908681361169332,-1.3005470707657572,-1.6435592330940818,-3.8937129515138533,5.578180876798784,0.3666558671117877,0.05422577492050416,1.292979330642757,1.233336279471481,-0.35442750671401496
TCGA-B6-A0X0-01,-0.4198258842559853,-3.11086646755956,-0.6165232102397069,3.8211173628522133,1.0313098827611766,-1.087732334016711,0.540828471070932,-0.9694177521393866,-10.110065707880725,2.6047535509124464,-0.5720584661132072,0.34228183017694636,2.770102779013478,-1.4136473429442609,0.024624064879376316,1.2295616646783818
TCGA-DK-A3IT-01,2.8358970846073,-0.2121582316753424,8.372800329785129,-7.616820900183308,-3.470433705335274,-2.1576529391838726,0.7391426083447763,0.537819118162808,-0.0687405080829549,-0.945228734967208,-0.41805293395705423,0.2864537955765542,1.9648134789643545,-1.2714850451718098,0.6814436428740872,-0.0448066384322596
TCGA-3P-A9WA-01,10.501304697239243,-0.5893420495099155,-1.0356568830919595,1.49483489536455,1.8587592360146017,1.387953659225148,-3.1765268653241705,-0.9102718767742561,0.5625549038818873,-1.7094128374462834,-0.794796742016978,0.8253289110566584,3.687277263197581,-5.452299996330926,-0.13413305640143314,2.0311206942735676
TCGA-A4-8515-01,0.7162231787794252,1.606050223402348,-4.659320868254237,-0.887368513051577,1.1180395912016923,-0.9594341280917363,0.5062536885489747,-0.4420464081035472,0.2604185834274448,-0.4220703764493478,-0.12675984866927464,0.3494115285153658,-0.05002799715746661,-0.8397556234355619,0.5461438823309614,0.4775078493706908
TCGA-CR-6473-01,1.817765408611002,4.271985169133406,-0.07523283548260931,-1.7105190566175943,1.199380029060932,0.17050199111633815,0.5349882300841904,-0.053427078308189664,-0.2972710126038953,-0.6473456508193648,-0.37377582503169005,0.3776662337716681,3.3738915573494586,0.9897544334424866,0.6363465713416839,0.4829753759659913
TCGA-EM-A2OV-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-M9-A5M8-01,-2.1072382482237604,-0.9013671831100879,-1.427953313996521,-0.6020283390000479,-3.8590043061999575,-0.2967667314121678,0.6619970462999833,-0.30990588675861813,0.1494627698925756,-0.2822357245563691,-0.373665367793995,0.07985105669682725,-0.4183028582719033,-3.047427021652881,0.28477665451458894,0.1531535073697583
TCGA-LK-A4O7-01,-5.298488289251264,-3.4546785541469167,1.474975214817957,-5.024104840300583,-3.385755510385448,0.37267203765815726,0.4995756785023426,-0.20349447924081393,-0.05368992560378988,0.25894045145942185,-0.28036708713801706,-6.575293773036992,0.3737131414893521,2.687994396438319,0.09900001025103534,-0.17277314449986883
TCGA-EI-6508-01,-2.191063991446851,-0.9100215392283428,-1.4234678963808236,-0.5848526282367523,0.8754987242252753,-0.293037859594707,-0.9746156561533276,-0.43527554424762893,0.1521847894222722,-0.0821953846495044,-0.31097831752249444,0.26424602005025694,-0.061101807744341284,-0.3935374727470192,-1.9625946510908268,-1.9581537866754706
TCGA-KC-A7FA-01,0.36249269196603806,-4.314051807347831,-0.5502809380341299,-1.1472249050986563,1.0955385922368084,0.36197329526479705,0.46960749652057954,-0.588520979502668,4.319754575006883,2.5176579865134863,-0.2870602520226779,0.38428056863272597,-3.936784529367313,-0.15945241603634883,-2.2902993052304095,3.4468165757501583
TCGA-FP-A8CX-01,1.8870506993880096,3.8934716803153004,-0.09054026123327978,-1.7138798600187635,5.977590799017464,-2.232746034568732,0.3017267662987019,0.008639450435065043,0.3772399104951989,-3.3462023442335354,-0.07998738206797744,0.5353625105858961,0.004187085478396498,1.8352892272885941,0.761615341506114,0.6464513422984323
TCGA-EM-A1YC-01,-2.161743388398281,-0.899966258553121,-1.443620059944455,-0.5884217619398279,0.8858641935275258,-0.33676008838351695,0.44337935903939474,-0.33682015724501707,0.07542805315342573,2.8391881111863575,-0.15382811791920745,0.2560477183896199,0.33130298453503193,1.9749878191160157,0.4148842716882311,0.35463486273484857
TCGA-2J-AAB1-01,-2.173578224574743,-0.8975384816908675,-1.4349722959934643,-0.587270879556388,0.8738741743120509,-0.3039866619876787,0.4335853214092738,-0.4124660864513745,0.10664628231106156,-0.07353925848315404,-0.19803108073866124,0.268336799410301,-0.05108076027921618,-0.40758103595051637,0.4205686055443371,0.3117060555514812
TCGA-YL-A8SJ-01,0.4489807718598737,-4.239023049814551,-0.43780136618873344,-1.1814003204448413,1.0728105399761845,2.6546954795588675,-3.5339528908577726,-0.862860266943519,0.39161138412295815,-0.4317248138509247,-0.4599696015530906,0.4216240745335555,-0.44316036054345515,-0.5851731551426612,-0.2578133835301504,0.6993356256535738
TCGA-FY-A2QD-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-EJ-A6RA-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-EJ-5530-01,0.7781991173056272,-5.13447960314961,-0.46440673206724753,-1.2257225141244503,1.1364266710537452,-2.3622468128964926,0.5040362004310001,-0.5130075239003976,0.26757474356251626,-0.31932962852962854,-0.275157033124944,0.40046204567568,-0.45240380664788976,-0.6011183439207606,0.6391531601710034,0.36640265792897353
TCGA-XF-AAMR-01,-2.175445663439234,-1.0040251947232046,-1.348681221922594,-0.5953010686370764,-3.8962649868267114,-0.2702431769101967,4.699204786288327,-0.39799060120526386,-0.006651276019263104,-0.21151131608378348,-0.8239027603876726,0.11490306992297424,-0.06357313229319121,-0.4879397774094636,0.5684192239173009,0.466590767005556
TCGA-PG-A914-01,6.257757655803389,3.072975300925469,5.987896113056661,6.326038444099237,6.357022824942673,0.6052022445829888,7.178473147573504,-0.4796962836061759,-0.6071429568583507,1.6975587779468901,-0.6498993060442596,0.6899436861570302,6.03284161241961,-0.37806862941407876,-0.45330415586656947,-0.6814643374757662
TCGA-WS-AB45-01,-3.938444065748489,5.620411617349883,2.150338189045756,-0.7768698807136539,5.504792464752806,0.4519559518893536,0.13982000544729747,0.19580367343082164,0.05263537810973551,0.0391362484704823,-0.038427804656379336,0.28502259155776005,0.06486903619960642,-0.25440050213476073,0.40001711500838993,0.38779188042324536
TCGA-QH-A6CZ-01,-2.389937699831304,-0.9546204673514519,-1.7551367401399736,-5.327158207720263,-3.8912573409015225,-0.30543069316970684,0.5904739060839314,-0.14783352943810332,0.11903069692578215,2.7035502751689733,-0.20259427489345452,0.07982976304109217,0.07450920284503501,-0.4823101513023137,0.17859979869778428,-0.06749682636354684
TCGA-BA-5556-01,0.6875282562915375,-4.148952339009627,-0.3678110221100615,-1.237601815142671,5.860970112007912,2.5391731818530645,0.2839672256298465,0.26743536638163423,18.64240289418132,2.649896014663241,0.18906477550382697,0.5860635801253651,-0.016938616653554697,1.8591091063442893,1.2562207237432657,0.024486523002242827
TCGA-P4-A5E6-01,0.7163165003190268,1.605287971320848,-4.656445426995281,-0.8877177259005797,1.1188224607248416,-0.9402112335055561,0.47779259691614095,-0.4445662302991579,0.2892172957248447,-0.5348981360084282,-0.13189889050050738,0.348521277952769,-0.7767043320210599,-5.937280789148387,0.5327432351413305,0.3937318689545976
TCGA-WY-A858-01,-0.9132328578417874,1.3693562356996396,3.099954574091658,-1.4287779255388968,-3.730041471635309,-1.6119621778125974,0.6952136844820364,0.10694160251095888,0.4391407765051619,-0.47808274946103685,-0.5197134920990849,0.06897048273404748,-0.41013828630873084,-0.6124801041785098,0.37880324804534926,0.18095604073496105
TCGA-VM-A8CB-01,-2.4048557804089126,-0.9518880169727346,-1.749898030459113,-5.325003016041235,-3.8815910872091424,-0.27777252054422946,0.5941582774785134,-0.23447576313467391,0.1421773064098808,-0.16209454721891264,-0.24735389569049313,0.06655877141927245,0.040320210743111144,-0.3120469094883334,0.19316476033371802,-0.06840073785792479
TCGA-2Z-A9JS-01,-2.1726382685862453,-0.8981447683222911,-1.4365565748438456,-0.5872817984378514,0.8957398528871393,-0.30434072889148994,0.433025152595146,-0.41692729957382557,0.10228627463547366,-0.08232126917877396,-0.19477248849025525,0.24308303380540233,-0.054043793497083326,-0.4062506920727483,0.42218177425813314,0.3130724619233029
TCGA-85-A5B5-01,6.002344686502404,0.4602803154683302,0.16399737975830644,2.300395299739821,-3.2639382167531914,-4.45608331978638,-3.0903740503201216,-0.011025870286704506,1.0442317935272678,4.540458387961394,6.367078084852479,0.46591597131270523,-0.8766309387191451,-1.8753253416416664,0.6213747649886148,0.32729031247150275
TCGA-CV-A6JE-01,3.8305626199734,1.9172335842360395,1.3016639828401266,-11.878168827175024,1.322013456207885,5.739813331633004,-3.5781458043678436,4.001027521904005,0.17986134221684635,4.86241474968582,-0.7611471435751855,0.5282313809156545,0.4405599763443894,3.9615490569956644,0.7065845239914516,-0.6367043673090624
TCGA-IB-7897-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-Z4-A8JB-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-SI-A71P-01,-2.4417446977341792,-0.9492072142537924,-1.7400217418095394,-5.318502023428317,-0.669105531184801,-0.2756823082615446,-6.341279909956561,-0.3263939703438595,0.05007318634719277,-2.8671770121420947,-0.14877449272980228,7.72668589086689,0.3860490991021834,2.456834418824945,1.83931788822016,1.556260407619791
TCGA-IG-A3YC-01,6.055206957315823,1.9790949084254497,5.366358005445382,-3.1803996490995954,-3.2138122293325044,-5.430192449202001,3.44639244400251,0.49139515303725406,1.2919987521798675,4.48404929159706,-0.6997790425832434,0.4003063713575373,-0.5706551461208825,0.8441366346172008,-1.3273925093468408,-1.6850930603814804
TCGA-CZ-4863-01,-5.06305063100123,-3.4025286994734745,1.7853934305279806,-0.28678249973534836,0.6376177685309184,0.3466358343946864,-3.6478722409800977,-0.39398726044411864,-0.06104871036491558,0.3126356579638509,-0.26743904354736725,0.17819534824051156,0.29427699018777614,2.5785933367507363,0.013966163796037087,-0.07860714795617325
TCGA-2G-AAFH-01,-4.118134974527941,2.2675352361890653,-1.7840335007286892,4.612388223299089,0.7136584024942803,3.8943653372857705,-3.5569131184007965,-1.2080951977085512,11.291151082755842,-2.942464831957493,-0.6591912301920495,0.1629793244870797,-0.040973082541235266,-2.8211076737301055,1.9006364533847326,-1.7271453082120665
TCGA-E9-A1R0-01,-2.1736707706405,-0.8982693708024774,-1.4368051066509877,-0.5870428772310644,0.895717033664009,-0.3037137087681164,0.4327207104120062,-0.41968080027209653,0.10471442956165991,-0.08227977479920265,-0.1966194322052327,0.24297187474393328,-0.05311076520016846,-0.4062802065487011,0.4215991142913309,0.31265432229945367
TCGA-FK-A3SH-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-CM-6677-01,-8.007632334592236,0.8410826524129635,0.8161908045366022,0.35018029450374594,0.45851424935033336,2.4208354846315103,4.306230234009315,-0.19757759130552358,-0.2371844064020023,3.3602057256735143,-0.1565506094963464,-0.050008755074144644,0.42812241650077804,0.0431650919453926,0.3595536528559954,0.3605971502398737
TCGA-VS-A959-01,0.999540120197148,1.6562703666947085,-4.357064321547324,3.8399107933583383,-3.586959136307392,-0.9351937060030374,3.462254423225302,-0.6899899101811433,0.4908874740615239,-3.4312730762580386,-0.5378646836290734,0.15714861372571512,0.15735871661999806,1.6217760654896258,-1.5355359124388823,-1.3676242822434705
TCGA-HQ-A5NE-01,7.346910014032233,-3.060445937351369,1.9438512635486616,-2.9458672604784786,6.4102396578401555,3.5058092547764237,0.9672874003473131,-0.8672099378011768,-1.2569170730824069,-1.0827624080213332,-0.6231982360019254,0.8328979549003047,-6.924047539702486,5.063170685770404,-3.476717257189197,-5.6846444508561715
TCGA-22-1011-01,-3.5819217090926894,5.663121399016246,2.428143484542656,3.9385599140934584,-4.042794015563948,0.41700806819478087,-3.293781653266946,0.21320810909587967,0.302179183603477,5.540067067088967,-0.5322440489995681,0.03274722461228538,0.7273903022343334,4.151307481953473,-0.03220789985593616,0.18561460687922837
TCGA-EK-A2R7-01,0.9802370740214377,1.657121660140158,-4.353669894203894,3.8442375988536566,1.1031234322996624,-0.9724817235542809,-3.4200422798607852,-0.6136165973393755,0.33053889784127,-0.42715452680429045,-0.289297982830678,0.40178020520204366,0.19684710971576744,1.5309892454322285,0.3715137154108742,0.49874543228698226
TCGA-ZC-AAAH-01,-2.1731441142349315,-0.898253373857677,-1.4366935310604587,-0.5871622814727301,0.895727174804407,-0.30408740362081116,0.43287756966456375,-0.4183964250274933,0.10337100618947341,-0.08232370177596343,-0.19569748999389133,0.2430307685037922,-0.053222651703154225,-0.4063281143832872,0.4218806425281433,0.31288992191500126
TCGA-B6-A0RO-01,2.26403043170763,-6.056940710842564,1.587835707134099,3.0866325454185497,-3.542710925373924,5.9361703401998716,4.838513877749686,2.020763136031285,12.554014592108159,-0.8581475947337426,5.444423851796031,0.349116577735572,-1.2912380268243286,-0.9876553353746725,-6.540077836678036,8.879033899769558
TCGA-E9-A1NA-01,-2.356847142961753,0.8972415690988282,-0.7367582421613345,8.982327908808855,-3.9151942071343564,-2.4370786385743184,-1.8855369873841759,2.2204562703001596,-9.416535803521056,2.74721898841822,-2.8181607619401903,0.09450080821165453,0.0834217801307916,1.563286997601759,-5.984896479767652,-1.6570232228604165
TCGA-W2-A7H5-01,-3.550638428447084,-9.973577527116802,-2.1143440999918424,-4.829887894116087,-4.002235202873509,-0.4228185454854397,-3.4397357637167714,-0.7570880383742615,-0.10183851631452392,3.116662043209134,-0.22289908660035623,0.13848035172786088,0.3156971276912429,2.437317107984177,-0.08705483604836468,-0.4020837136386188
TCGA-CQ-6220-01,3.350587408317165,4.02943681042684,-8.174309906906597,-5.922068490881484,1.3263701622180473,-1.5710075478499295,1.703670257245922,-0.3084417408082486,0.3458863071247541,-0.7037558080453432,0.04212257481926467,0.43851671273140175,0.04599846493314722,-1.0755044740691513,-4.0209446369300625,-3.768271570390905
TCGA-CN-4729-01,4.206607789830692,1.1223875575790085,0.7127868492760498,-7.060286882411332,-3.3244512330803695,5.399582811215381,4.806250148860483,-0.38344038075315173,-1.6972586380360681,-3.8973177018237406,-0.8578881650878333,0.28841188650397637,0.260901838024267,4.201104948463334,1.578926380276234,-0.24790423233489084
TCGA-BH-A0DZ-01,-0.9233499738277782,1.3688550710325462,3.094334504214905,-1.4250437796256084,0.9698095119520399,-1.6749307313934392,0.4465529130244289,0.25275431545788507,0.2981086910645104,5.392462153154922,-0.22767317860060474,0.30345879153046695,-0.3276823610629273,-0.8669708371035887,0.46899319599886696,0.3114252737636178
TCGA-QK-A8ZB-01,1.3175761907269172,-0.489968202229865,4.247720609823023,-1.9943490276098828,-3.606668504393992,11.072160517466328,-0.6907507630290625,-0.8848677820822717,-2.2639839779508404,-0.9463237132712969,-1.1955380340483102,0.2432488071573144,-0.5397924803282736,-0.7853571380237251,-1.3140407685255926,-2.7493071024695372
TCGA-AD-6548-01,-0.9526720438958197,1.3738602074545185,3.127128108189857,-1.4232744921590343,1.024756076704924,-1.6316402889554382,4.475587347477975,0.1472479612923131,0.3313541360348603,-0.337157881558282,-0.3664848879404218,0.23558487532982378,-0.39841688471193076,-0.5264475220466682,0.7869497303731109,0.5802721949689599
TCGA-CN-5355-01,-1.2673892062101522,8.058157012133485,-1.3783886411504773,-5.817901020466922,2.405839594106296,-0.0834893747024305,0.27376139716956716,0.418475465206816,0.22909893929288072,2.473778429991707,0.08737378111967474,-7.176019156111751,-0.21122069204672544,-3.2826221374085756,0.07694840742534277,0.3994032095500587
TCGA-OR-A5LJ-01,1.0908135134264458,2.4261305217908022,-3.193453423575742,-1.134631827135137,5.928345295559786,-1.2892556926648722,0.28628501865935074,6.104305178683266,0.5768701717126311,-0.3007302984822121,-0.0832197012355237,0.49946924319692826,0.25581064972196715,1.745430242983329,0.7485903246728841,0.6057717456746098
