,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
MYH7,0.017364793122312924,6.692271238601103e-08,1.3606173947346272e-06,5.041465491164891e-07,-1.6756624546917804e-06,-2.0968710639998385e-06,0.00017123591263741773,0.007368382905309917,1.4877022437232083e-06,3.967975604384495e-06,1.6637874396903337e-06,-0.012975140450264978,-0.01330043054624114,-0.03701697306370595,-3.901284200157647e-07,0.0046618169086381535,-1.8223368025642274e-05,-1.1290188927847985e-07
MYH8,0.018146990112113813,1.0190272976074592e-07,2.0931021297174213e-07,-2.101772595327398e-06,-2.1837772477990066e-08,-1.655414980953223e-06,0.00020350884576590867,0.009514514343323123,1.6796977113620018e-06,2.338659664635442e-05,6.355980022094666e-06,-0.013974014269533729,-0.009829416075086835,-0.036069696976178525,1.4737611168468644e-07,0.007924522213764804,-4.217684567154256e-06,-1.6791050258217098e-07
EP300,0.01835405053328159,1.2184360632109054e-07,7.35125796790873e-07,-6.4058340395764865e-06,-4.8141729381103196e-06,5.920711087384675e-06,-0.0007030635144033324,0.01865377904058989,1.9524261905474852e-07,1.0103401638844471e-05,-2.6858650293340855e-06,-0.010265697747057604,-0.007427568142734802,-0.021238775444669785,-8.306821441430492e-07,0.014651020674729716,-1.1959116264830205e-05,-2.2249713923661824e-07
ERBB4,0.016581890844113323,1.8819011717338427e-08,6.229106129223261e-07,1.7951897268381573e-06,-3.1281442226722134e-05,-4.655189926299259e-06,0.00034216364171869585,0.015329968770050354,6.973627436261299e-07,4.536657489722386e-06,-3.6686196081288234e-06,-0.015580170485225493,-0.015426254870526164,-0.035397100220089524,-1.1310945909432636e-06,0.006225210730337873,-7.342878058955605e-06,-2.8708876077835987e-07
LPHN3,0.023080567981089376,3.652008899513782e-08,9.068637841560962e-07,1.1214866731702836e-07,-2.4094006985506713e-06,-1.8468129007893083e-05,0.00012600025212427976,0.0035269569143695934,2.4506304498568735e-07,2.7733615279772082e-06,2.6946926904905593e-06,-0.010074557425650901,-0.014250977906895291,-0.035342844702140386,1.544051312667466e-07,0.005885827449391807,-2.4469571287040406e-06,-5.648826330268653e-08
SORCS1,0.02205419462756033,6.899102064670421e-08,4.5176916287944186e-07,-2.2969571165851232e-06,-2.7569100050835873e-06,-7.521229478762035e-06,0.00017856451589755306,0.007840286085296437,2.314772024718301e-06,9.553339484723495e-06,8.88313924349329e-07,-0.011482704161577128,-0.013417775585883017,-0.034128907029483645,-1.2839030872043697e-07,0.007816062379786213,-3.742691272641262e-06,-1.883264162269724e-07
USP34,0.020208194172619157,1.6726737485636568e-07,2.1289288184514464e-07,-2.4576836812525327e-07,-9.840098873479783e-06,6.183931113977213e-06,0.00010584506085173537,0.013541118998973565,2.6524106830040407e-07,2.3980941233238035e-07,-6.137915742841641e-08,-0.01627284059938461,-0.013136995183833771,-0.032215432137312934,-7.340064143976714e-07,0.009216713779292798,-1.1637959259184944e-05,-2.0925267453416336e-07
DYNC2H1,0.011567674988707359,3.151983539581676e-08,1.476189929164121e-06,4.624042746194714e-06,-2.798577355342353e-05,3.8841847629740524e-07,0.0002486536594917552,0.013597970792705489,1.0392175242919498e-08,4.152012221513871e-05,-2.5206744532507936e-06,-0.01640150432818865,-0.015440785541710647,-0.03365103820773532,-1.3534457581250996e-06,0.006996657983365627,-1.6123909538868376e-05,-7.709621715174183e-10
KMT2A,0.015041407562780402,6.562697645207664e-08,6.382947521505803e-07,-8.878614827319933e-07,-8.768604514076863e-06,8.23177952147268e-07,3.2164034240495455e-05,0.014203306059747916,4.934728902976533e-07,7.355819547138967e-06,-1.6780060935884967e-06,-0.00909421297023917,-0.014390044418275155,-0.028923598286112816,-7.449200120438262e-07,0.008350434791407709,-3.6490513717101374e-05,-1.3151416638093506e-07
NIPBL,0.010354040083295683,4.6391461461077236e-07,3.836392830099676e-07,-2.2385706346757417e-06,-1.928558316269324e-05,1.3709191490025629e-06,0.000334143628917905,0.017335688604475125,-1.855872917011866e-07,5.353203998647366e-06,-1.0422356590181742e-06,-0.015935308295998776,-0.010716492577659342,-0.03043254510876751,-1.5589494266380021e-06,0.00565467923112205,-1.7931419932360723e-05,-1.848025437299768e-07
ASXL3,0.020221917539605956,-6.596594601708107e-08,1.1291669299737905e-06,-3.3503901090779797e-06,-1.56766104837176e-06,-3.6361611371401894e-06,8.768815000235128e-05,0.0036909167522846775,1.5558613929253178e-06,4.400788041605254e-06,2.982801138340842e-06,-0.01244538256762785,-0.013165399041259613,-0.03657942167543963,-3.892990062667417e-07,0.009740466208574175,-4.664848530315329e-06,-6.423608415849676e-08
MYH1,0.02236113230770387,-8.650081500737633e-08,7.477612559983331e-07,-2.6483756618743985e-06,-1.7235491163429928e-06,-2.042664407707001e-06,4.381660739274557e-05,0.006362394212710185,8.489778884571078e-07,3.795273741723993e-07,6.160261571774012e-06,-0.014004367257597074,-0.010925527854614743,-0.03489738710446737,-4.387315231088544e-07,0.001499342962434322,-1.9919159457129884e-06,-8.400873110236335e-08
CMYA5,0.015570783985748954,6.205012377341926e-07,6.529780105956951e-07,-2.742748165321111e-06,-2.3333063514183433e-05,-6.147535732157018e-07,0.00021639623622516865,0.015462628572665716,4.188584249074502e-07,1.5657715896618263e-06,6.411622264448498e-09,-0.012609829246258497,-0.015715762701765803,-0.03142585484103726,-2.507139601052468e-06,0.00935625371584064,-1.332779556205614e-05,-1.5639317966499578e-07
BRINP3,0.026234487209319594,4.275098914627886e-08,7.818731907833379e-07,-1.1640673435202913e-06,-2.1094587931266376e-06,-4.1303883101237e-06,9.367175066895552e-05,0.00973524887938037,4.6313819950633515e-06,1.9848377506953602e-06,4.2728093929972536e-06,-0.009245106614865101,-0.005617832451859406,-0.03373845843493977,1.8660724902135825e-07,0.0046602698883962445,-1.1670953240075195e-07,-2.2758896146754588e-08
UTRN,0.01677589902013881,1.3777094303452056e-07,1.8600725812893312e-06,-3.1233917473311804e-06,-6.441506515096238e-06,-1.6014484300028492e-06,8.665494606550896e-05,0.011818339196340575,4.059839654178999e-07,2.4881826771374014e-06,5.527046567497284e-07,-0.015823937187676114,-0.012143477551373832,-0.028338576248894364,-1.7458344320880107e-07,0.00779741522926764,-1.683074164960683e-05,-7.036361222622004e-07
ANKRD30A,0.02246610798371026,2.296280573079535e-08,-1.6018381869882783e-07,-1.8308030334074641e-06,7.994800615392301e-07,-7.820407871404792e-06,0.00014002873612123387,0.004394238595434255,1.2613582248329226e-06,6.486974881628358e-06,7.776936789034179e-07,-0.011046597939699587,-0.009767162320331101,-0.03086562933782363,1.0592412798756982e-07,0.0032896563104989974,-7.327685982829812e-07,-9.128923354652861e-08
ASTN1,0.01942922404313646,-1.4124996734347523e-08,2.85862116126773e-06,-1.330159151061997e-06,2.7195311933935987e-07,-1.1388715073277358e-05,0.0006111206172115302,0.00441608405700483,8.781527004171295e-08,4.819517269452868e-06,2.0201405617808136e-06,-0.008423636921152248,-0.009480908522314169,-0.04046763576044968,-1.4404433234303416e-07,0.006796830020587289,4.661587713723636e-08,5.2853194121229916e-08
CTNNA2,0.024798862546282174,6.0932540767136195e-09,1.3534750501165174e-06,-1.2699349472163207e-06,-3.4923349018798675e-07,-1.501737705105022e-05,8.97867601870028e-06,0.004616236065423543,1.8049659136614237e-06,2.641102003695781e-05,3.786138444299082e-06,-0.008187321273222355,-0.010102448892856424,-0.037238323354082184,-1.9354949345262603e-07,0.0024551193549509297,-3.841597802274727e-06,-8.115426871051751e-08
