,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
IGKV1-5,0.10796557579269804,0.03119957994979317,0.007701881166527611,-0.02648628203329742,0.03427930687404693,-0.034176722639710055,0.09163759489549103,-0.04544595194462508,0.2626310391337345,0.01166893011009068,-0.01576355661199873,0.012138397010083686,-0.009003996850131053,-0.004088594080661544,-0.008586076938423587,0.03522053239848156,-0.006930310826515648,0.0007217771978611488
TUBB4A,-0.07241360355486501,0.015067685142629733,-0.029383961833442374,0.002733233631243376,0.013365913339749638,-0.039537956588673456,0.00914415621638507,1.3919479406924201e-05,-0.004131395814430043,0.024065239797981267,0.06156911495549933,-0.142469101802086,0.04937184742056113,0.0211843106423637,0.10465475804284512,-0.07314026002187288,0.054346503460370205,0.011768031067691156
CACNG4,-0.019212890043146365,-0.01533532706842598,0.009809935845607442,-0.0896104589395033,0.12264599302884813,-0.02873563664031685,0.11582662346622728,-0.0008462209599922455,-0.060261893294036105,-0.005989135485421413,0.07136877876860255,-0.007568370646197394,0.0019385514885150391,0.07985066192010497,-0.02978897550593543,-0.02861244855375489,0.02036395005392662,0.012386994042329423
OLIG1,-0.08770641462603915,-0.0059136674617791245,-0.019830741323021775,-0.04038030167871339,0.03555305595612005,-0.035261033198034406,0.022242229661423488,0.05680930080378561,-0.05025808465998743,0.016252418880155592,0.06696959401590279,-0.12935062420631543,0.0035799608824321357,0.03812277128600489,0.03735083876763895,-0.05931687621748342,0.021442452837712827,0.014121316616624718
LTF,0.033983829045980456,-9.061353567123429e-05,-0.010459284912537765,-0.03199959194271537,0.06656961050034216,-0.009057358424188559,0.13916537962411446,-0.0730890586988618,0.0591435029991074,-0.0403545213314404,0.02768621926528517,0.019778703916995738,0.11229659072450927,0.02600518254882941,-0.045888152470253456,0.03212325074201576,-0.02503164486324291,-0.008748328359207825
MT3,-0.1027845652062546,-0.006363683079751555,-0.03681045749141592,-0.034664827789236116,0.017745066484063193,-0.033142605713914704,0.02398098536161474,0.0347644678024534,-0.04323863158220895,0.0173668851845151,0.04824351103316091,-0.13631358950632694,0.01864262542934727,0.022006329254194042,0.07194549744965499,-0.0746375097775878,0.02505424895862831,0.015557564879942042
SPRR2A,0.1280600267923948,0.029544764983932274,-0.03198541020931642,-0.08510664027279448,0.002163704991694906,-0.008771832195078244,-0.13170695998453277,0.12211069386986417,0.03873391416777321,0.03959682193323421,0.02798393802054841,0.04166841945167374,0.08963338032783601,-0.006036385838613149,-0.0006469711029177487,0.02757538669560091,-0.0008009297758500073,0.005663638803089894
TM4SF4,-0.030230420963701873,-0.00869907050305332,0.03284176175084308,0.13840709588102953,-0.06913108594770666,-0.03929561031085807,0.037753002397874165,0.07706683427455722,0.026543312206482064,0.0013503460271335561,0.047799015472965535,0.1314431314102835,-0.026774274919035595,0.025153956855746312,-0.007764472600995955,-0.06867261405894283,0.05056697106864668,0.00781846452587598
MSMB,0.027558262076009775,-0.01470494288095337,0.014996087596958509,-0.05038109659903313,0.05754400233487519,-0.0012807335042182972,0.10635551653051542,-0.04351965766508673,-0.06427000921127679,-0.05248523384045128,0.09290287865430709,0.04802542517762423,0.09647658050279306,-0.05590288812367895,0.05295305663618162,0.06923727806415392,-0.036895715553442905,-0.030817193155726244
SPRR3,0.11881910746544896,0.03250526724632486,-0.03433508693150706,-0.07341729238034311,0.0006496950672306977,-0.020328616717574133,-0.10266402457028974,0.12781803474616615,0.025364369630209608,0.0427934788044393,0.016462970155623983,0.0474490689667076,0.08737535017725637,-0.011772470394542624,-0.0012418461699287208,0.016656847851701063,-0.0027111064841719747,0.002787137997366235
ENSG00000273259,0.012795366590673074,-0.011072770585542496,0.027935701668348228,0.035107660733773784,0.06400634938483281,-0.0356728728161634,0.10892779493583148,0.0287709500943822,-0.0033429920197557946,-0.02102276215528914,0.1839517152237878,0.010873385385511126,0.06687652048949715,0.08565565045918692,-0.09132310423746146,0.029293112487103385,-0.023983787405436052,0.00677948465945249
C1orf116,0.11998932817152627,0.000404508468660658,0.030311360552334375,-0.053531241725014125,0.010125320005972615,0.005046424289590387,0.08952149155925238,0.020724703980969178,-0.020525300797582344,-0.03922286149372285,-0.07133825674474327,0.1705808125842132,0.10298815966645757,-0.03959620494674084,-0.032967639764550846,0.03187378867338262,0.008543434148992154,-0.01864201766611262
FAT2,0.14766106344942884,0.025345517946709698,-0.03028119048053498,-0.10279059426306116,0.056146661905327556,0.01627879231789567,-0.11169686868593448,0.06704553851101931,0.02346611622144135,0.01037358455659422,0.0346905253327462,0.08819222658360543,0.10657690749503376,0.005706655288899,-0.010252712743221815,0.04846652519068655,-0.00690175435291786,-0.004369334359103977
IGKV1-33,0.10428153162753606,0.03092441092237664,0.0072257168246017455,-0.028819068472001937,0.03910570265396993,-0.03430693242135388,0.0909420197261496,-0.046284950867615214,0.26138397134600594,0.011865659635417587,-0.005958873391984448,0.006251905017152519,-0.01200174990696015,-0.004478522455891683,-0.005963368904504754,0.03398079621592819,-0.007308226988141629,0.0013837821347092276
AGR3,0.03702755743835178,0.011546241380329674,0.0485088462541528,-0.00041432105689089384,0.03163990709039722,-0.029806879250106978,0.19698312123695552,-0.017774693432064212,-0.024980271034643706,-0.017371535631409436,-0.022902150307149597,0.027554637108754974,0.017436580706301646,0.002164068551172425,-0.14847813824863448,0.02443567740272222,-0.04775332512620137,-0.01354232438661593
IGHV3-30,0.10007432050392155,0.03128321832805232,0.005568526725331334,-0.023896359729251533,0.034478212839042566,-0.03575751839269152,0.09282135851048706,-0.04501494614319196,0.2607431298704105,0.010681068026836342,-0.014441216511596681,0.014044230071602718,-0.011684024245072668,-0.00423595983971279,-0.004662204663188677,0.030779542029280828,-0.0024626443868351,-0.0003884727258531318
CTNND2,-0.0926018268988062,-0.011739868470525567,0.005646456231868612,-0.045996830090518054,0.09054401157210103,-0.03455320783776914,0.1104381033701482,0.020329674313008056,-0.0671066195803087,-0.002065512049266902,0.12446386052320783,-0.07098711764316776,0.002172430759597264,0.06818453587687594,0.010174815469690486,-0.040087414953572736,0.010554188909663184,0.012344539052675893
ORM1,0.015030847657100797,-0.02486102599393637,0.045931744613078355,0.134964961847591,-0.010642198525996027,-0.013744886405122484,0.012411636206901498,0.005826397837167528,0.011091687579045698,-0.01383261726964989,0.18206167236311777,0.11428497227120002,-0.02359211410845908,-0.0014548265503088334,0.021103057999228698,0.017991722491800154,0.012792807094765133,-0.00873021147089284
TMEFF2,-0.06760830747745572,-0.02313269315714328,-0.010511352135882286,-0.0499145442471634,0.04675777806553717,0.008293829897012153,0.04191148655975222,0.0013677274639945804,-0.09605960379589074,-0.029096979167029646,0.11900776664159622,-0.04715159643836454,0.03234684556856665,-0.016657026278230753,0.10337619612383735,0.004873492935371656,-0.011625064208799465,-0.014416029028641258
APOA2,-0.005572349419839917,-0.02913623615063309,0.03724930723750335,0.16725502805229572,-0.052977054811428274,-0.006554528354360845,-0.04273425728486483,0.04745190260922704,0.0017261164729178529,0.002001661946505785,0.18204004298677107,0.11063139508008374,-0.04985139406975177,0.030167556750937647,0.011742817579633464,0.008802803922186435,0.009025488850231756,-0.001663282698251653
IGHV3-23,0.10069347006487483,0.02888565683101275,0.007571346884937667,-0.025480934822198337,0.03369445557007487,-0.033343129348636924,0.09443945645278333,-0.046914585040769854,0.26548022469188953,0.01171177197754055,-0.016749532438618275,0.008918670010121678,-0.01242132525281888,-0.0022540805002738756,-0.00880421634560784,0.03403893611973329,-0.005747136088551275,0.0017236845658261057
EEF1A2,-0.042650419154686876,-0.022679575438121016,0.014035320841196151,-0.03786502690027331,0.06669915970222845,-0.041344541067714846,0.04434105572676608,-0.007758307184957681,-0.060186283995602774,-0.011198591665814397,0.10294542835705674,-0.023895299220433784,0.036409153168578616,0.04843294318687078,0.0008756522822160454,-0.02755710101599604,0.023202689605807354,0.008532876999526203
PLEKHS1,0.058785145224997594,0.004435418295388178,0.0470013689598611,-0.019675890662760463,0.03937460805021773,-0.012567272565592816,0.1955624773632756,0.002531957006947269,-0.03567353712854055,-0.02479513946237759,-0.005708767126804258,0.025926584205924436,0.01685217339847405,-0.005104453635373405,-0.10345071622039835,0.04415757840062902,-0.049900442110276416,-0.016269246969491193
PITX1,0.15039369190436858,0.032955658140928004,0.01209967776373574,-0.06076904763697114,0.03086096203436408,-0.020350912276396155,0.030871037967842,0.10023398161959046,-0.011175818343063141,0.024615220535533364,0.015851587527132144,0.014943755746586242,0.01573229776544368,-0.011713183386867904,-0.10224529109132374,0.06636958324513705,-0.0667857028954775,-0.0036241470362727533
CDH17,0.005512573613107468,0.019338538918131108,0.03412233039223727,0.05105707918118663,-0.10407611644462554,-0.04324621279929648,0.1442922105616447,0.10140168785694174,-0.011944740541644955,0.021074303585596647,-0.08377712726279152,0.018198303863573528,-0.014986367486569086,-0.022459779812345756,-0.029711672765927292,-0.026442606022021486,-0.01857277816045409,-0.007438842894450005
OLIG2,-0.08420492403811414,-0.009037028020022405,-0.015670278924275666,-0.02619599934199112,0.043117479375343104,-0.025093692114995864,0.022691228336323747,0.05094773999402472,-0.053380958134778944,0.016361071543923553,0.07354759376038718,-0.08026876253267827,-0.017884150660744568,0.05133732426186187,0.028452706792175375,-0.05371316331917406,0.015450721100660153,0.00850147787531829
WFDC2,0.056387320869469376,0.009492049386164861,-0.019031579284123665,-0.005991688320723557,0.00988281334862681,0.001599493586502104,0.07565416762152463,-0.0797334047688749,0.016026208397477964,-0.03181083241517404,-0.12400948160316597,0.10503553899215363,0.12727201811809163,-0.02024999551069113,-0.04166321540448355,-0.016364772870917046,0.027177359287367146,-0.007360699095162985
SLPI,0.12728740295707935,0.012538884003716647,-0.0031201070852588733,-0.010828801582560684,0.0006595497655981806,-0.018632505178372734,0.01607228952249214,0.08389911732887528,0.04246567289904785,0.0003603058867149746,-0.03146652871291658,0.14598139600089982,0.09241904814905774,-0.005589132407053332,-0.05366931102308469,-0.0020911997128999354,0.022808559472435753,-0.0019038642700917048
IGLV2-14,0.10273034784614891,0.03091693515242297,0.006369247890391272,-0.023272592999059708,0.03275036770224419,-0.03484215212913875,0.09380688414006597,-0.052351671706913794,0.2644941872594259,0.007945355223285828,-0.01607709425903257,0.013413862074907591,-0.004015954208531467,-0.0007289116131439481,-0.007569425241748124,0.03409808659240795,-0.005734812980968596,0.00035699719801194935
PHYHIPL,-0.12276710459040938,-0.01860830706374376,-0.020207471402906563,0.037799075065476716,-0.034309800535081196,-0.04392565336830141,0.05145232792719,0.04679259522241855,-0.01564837337941302,0.020176577853525616,0.059231711432276214,-0.14528136739733846,0.08969548467624386,0.05042030265604883,0.08777061819447678,-0.07397785601320167,0.030802928065909372,0.012815635414785302
UPK1B,0.07027124966033885,0.01634427701204386,-0.029729080531422473,-1.864711836118442e-05,-0.023952416207351335,-0.03357590480932732,-0.03171346849714309,0.03168663286835328,-0.000229496810284827,0.027993810711163764,-0.02231936559239743,0.017574880363076043,0.07527380982099607,-0.015059384650100378,0.0008896895575642282,-0.01004611237097153,0.0028482047262247986,0.0003469612415565789
MYBPC1,-0.024113953977161505,-0.01209718275717998,-0.004034606362145942,-0.06884183299710178,0.06342560324589264,-0.0035509492226797374,0.07986168803197069,0.01747263798903516,-0.08687843736418366,-0.026146218045115327,0.09337161381872439,-0.04713773495634829,0.06525249722397512,0.021953436967064532,0.0497999741366134,0.026795432334085788,-0.01930709023307483,-0.009999485631843986
CST1,0.08763080816397033,0.014174564673356913,0.029988917314521805,-0.019093416695257392,0.016708093801740858,-0.03868295884435377,0.12398760594220895,0.038656815306654026,0.016620100444280743,-0.000388757800731724,-0.009562049308916142,0.05294233490005781,0.005070849692046082,0.003833053537165643,-0.0695677949740044,0.0215330566390969,-0.018659215240886533,-0.004009308736778139
PKP3,0.15670098830196327,0.024313628351576008,0.017653167988477544,-0.08514525565787748,0.03356828491429203,0.007069002742567501,0.05611195891751624,0.032817570450865204,-0.014469888598583523,-0.012036784380771817,-0.08547930556675584,0.13210780527623858,0.041706734111859475,-0.029060907409406086,-0.0873319205782693,0.049820348788973796,-0.024838733708235472,-0.016340641391882606
LRP2,-0.06109738875824142,-0.004659224522261836,-0.008577245927683039,0.046394332009700355,-0.018232178089671123,0.012224813105079004,0.004867331427689,-0.10461601279614369,0.04707830556162708,-0.007772598314152154,-0.08670085911559963,-0.03534375047682205,0.09328864696273674,0.0603941110824965,-0.053422025238940594,-0.03759860593019829,0.040462179549230176,0.022041358902615434
SERPINA3,0.012902396743877538,-0.00932539123779648,0.029413149284856402,0.03977938356294388,0.06250560939085761,-0.03557486781095659,0.10162507935250555,0.028647953727074193,-0.01022856294285284,-0.023131979630210978,0.18449047551520584,0.008489996674159126,0.06864745636106982,0.08301643987855405,-0.09331797778750678,0.029501794146190523,-0.024993059165204404,0.006263357340667639
SCEL,0.0828607860438234,0.016267254518285795,-0.004230734185823893,-0.03962515670387446,-0.01691815080753324,-0.004152076093257457,-0.0667434805840191,0.05034742196673417,0.0624678429699164,0.008212035750445195,-0.08838549936007628,0.1608657234861291,0.056821288040957554,-0.021589033795956832,0.013297735684513068,-0.04724346103859186,0.08369869272218781,0.007899905066889886
COMP,0.06985520748320843,-0.007266004213215159,0.0256172897779849,-0.04235038759103566,0.08214738310980628,-0.0035869233619517794,0.09685127238613886,-0.0701552341441471,0.0507864944330609,-0.02550563936935669,-0.019035556110467127,0.11546980962769843,0.007750891159706573,0.03814946945458116,-0.08579608115006325,0.02861225728117516,0.0016399712476510798,-0.0016309622983732973
BNC1,0.10299518052568889,0.03975282362239308,-0.03811272726137758,-0.06831597336216128,-0.00750049602655773,0.011990217377978485,-0.14658429190293162,0.0597022823784456,0.05211906374501358,0.022442555978364483,-0.008242689769290545,0.056094990815574335,0.06029860113040629,-0.011168564162128795,0.012483777438497382,0.012591833872172447,0.008138342649552767,0.0006454416893463384
DLK1,-0.04736838185078583,-0.004472947384423916,0.006007995432444419,0.004293527954974934,0.0023207168886774984,-0.0032506290417657034,-0.020251015728721844,-0.0022470102929050034,0.0070241969092224256,0.015318261426849845,0.002715141641872542,0.026635971370705634,-0.06438943757168904,0.0010514813946587952,0.034163786345467045,-0.04003784950854311,0.018532856249570052,0.00025502397310437686
HGD,-0.029494756896893806,-0.030360028163039645,0.02606064577372588,0.15898888174201556,-0.09252539378170588,0.0018643880257598656,0.09917364361469615,-0.07233611867187456,-0.018782341873761432,-0.05216953954056259,0.013804175962466187,0.0729019124373276,0.10286247559958452,-0.00402448972663229,-0.01564501033524791,0.017078869380913377,0.0030753030588883848,-0.015770788973044916
AQP4,-0.060399134205830735,-0.0025642672599448094,-0.02485786679647762,-0.057067446907652766,0.04156664745842799,-0.04598142706796706,0.022587578795241793,0.03859873709762796,0.011541423286481053,0.022366074692122286,0.028399250337835105,-0.04510251738698773,0.006627828971535969,0.002521267093282677,0.08149782072851071,-0.10174964196672269,0.07094114577913913,0.020801234156517107
GPRC5A,0.09740829479740686,0.033414552527414994,0.024916982583045373,-0.0720941277663198,0.029323330720429454,-0.01752781037653769,0.09856253447794167,-0.006118257110776989,0.016261663050544002,-0.012503495621764515,-0.13745109763625385,0.116612246687837,0.00631252912785257,-0.013613399251462576,-0.13278269540396898,0.0007260074515303716,-0.0001234707193853063,-0.006075309743327884
IGKV2-28,0.10114028114814248,0.02639801017146711,0.006227046505569571,-0.026602347265794454,0.03813451591252883,-0.029671608560006158,0.0852198486523259,-0.05443629865753564,0.2660203510140123,0.01271813397108838,-0.0073722930786931104,0.012564001196114359,-0.004081286901907573,0.0005200712091727287,-0.006197577289509328,0.036560398515081444,-0.004890691614328571,0.0005252945686628678
ELF3,0.14461919165515805,0.009675965060822163,0.02731911334643264,0.05231454173007131,-0.031763244374663345,-0.005526123474334308,0.09317570961652694,0.005775484987552562,0.00940318635932886,-0.015467213065759322,-0.07287696363465467,0.11829151427200854,0.13400629711771145,-0.015782510009070126,-0.10388291975124254,0.0527195691850956,-0.02291258350644866,-0.013768452304864159
ZNF750,0.13577452214262165,0.011948707923802421,-0.011614952332980715,-0.11239940218039114,0.0838025102068464,0.021195100411407077,-0.07577008567264377,0.010780372772631821,0.019005010125858285,-0.007657686229297243,-0.018553280035666152,0.14472505779363223,0.08228561341286214,-0.013149614121206632,-0.013943701708816631,0.04847962222627249,0.014083254906610582,-0.006313570992956373
IGKV3-15,0.10807670095407385,0.0308956035986776,0.005083330178373302,-0.02773442496596892,0.03333643677833616,-0.03458246184911322,0.08888553573231947,-0.04332900501232792,0.2647573488344841,0.012750458841248511,-0.01240037131847105,0.01235106565258279,-0.012096675526770939,-0.006897183944646849,-0.006809961937802737,0.03015124308383062,-0.004738148761619843,0.0012789336717999808
FGFBP1,0.1315913388551993,0.029359617344503246,-0.023833680450149324,-0.08208178095593925,-0.01595424117534172,-0.012076816990448625,-0.07417850428436883,0.14316543428279485,0.042052396999872586,0.0396263244765744,-0.027781090152897203,0.07864930620844977,0.05934723815333336,-0.02255975362014005,0.0007395100898595981,-0.012854640712901268,0.02142279803001656,0.005978875998460826
GABRP,0.09153285556031146,0.030849004496308223,0.005736405313272815,-0.025107210451497525,0.032602673157610666,-0.006556224764149516,0.11991143556065899,0.037869505836145054,0.02136053262925162,-0.010712588164498854,-0.0036868025862911765,0.036129486103161905,0.1051143180029216,0.02869438170879208,-0.08707588769904746,0.0334283467364322,-0.02733622588559481,-0.007270431421633321
EPCAM,0.09627642033946579,0.01496790002185027,0.021129035567963937,-0.013257371970169277,-0.00940531718775691,0.0007528986301696437,0.13202499507103127,-0.05444792142347141,-0.01336851958045282,-0.029545689744151265,-0.13816061407244543,0.13044795906469922,0.06864515937906669,-0.03177854263443545,-0.07155082684622681,0.005163489843128728,0.002931042364887193,-0.013777690218195658
HABP2,-0.01597592380733997,-0.01153708616541644,0.029603148422695343,0.15807711922584805,-0.0755777124232323,-0.05183395884135904,0.047919851133743155,0.013111656827650819,0.05744250927607659,-0.010349552069742992,0.04175892527971051,0.04501438874850945,0.06363527747178062,0.007006733438948422,-0.012965377041133833,-0.02851343449808532,0.029135634187395062,0.0015091964733557185
S100A8,0.14427710412853195,0.028602899927192116,-0.02920903275695298,-0.0835467689157506,0.01975728034364482,-0.020171275765984598,-0.10581659709671976,0.11369610738267254,0.09640564312142796,0.035077796454898544,-0.019789161803534103,0.01963479879901107,0.09882491324459927,0.00013429382078456955,-0.021880280623916875,0.028232371506994026,-0.0027345383606910134,0.010820745783687951
MISP,0.10609646639580161,0.020620359225958215,0.03606719704391773,-0.010081488935663527,-0.024696928469563624,-0.020144629529678316,0.13844933974771742,0.04120422919482942,-0.009696371052824485,-0.007995174556721432,-0.1013883980881988,0.08800754959436763,0.05216393971592556,-0.012580539474169601,-0.12495705123972174,0.02934437824277058,-0.028323110572848576,-0.01260518707842793
EHF,0.14214638032445082,0.01180568294476606,0.027442475266994015,-0.045655541802839726,0.028781310295111755,-0.0025967139665908734,0.11118154402155431,0.05143265451039256,-0.018320860253357673,-0.01694502863601172,-0.016837891624374574,0.13921278563806402,0.0599809768780434,-0.016698697464693477,-0.07931346183165221,0.05649414687110381,-0.02867760097430992,-0.017932452501296426
GRHL2,0.1420161897627891,0.014079178189287854,0.025779476155964987,-0.08040244492583834,0.05333659637048332,0.023320559433885172,0.06879347843971677,-0.013413656077997452,-0.04246022944483286,-0.02479786903428113,-0.04520950959456034,0.14734772960538375,0.029761164956711567,-0.024970637250551337,-0.07649990825712685,0.062085337305777484,-0.024860317162027943,-0.017398597936501742
LAD1,0.17084829067436083,0.021099831759256307,0.027432821628010733,-0.0011456339440373002,-0.010502702721023997,-0.004136152271834063,0.027521696819290474,0.060427294183462925,0.021251182944488366,-0.0046850498553945566,-0.05488688935992299,0.16390856931507156,0.0661332323920177,-0.028091459316343135,-0.06410532819735079,0.04496374749908994,-0.010227091871430805,-0.011606077203322634
JCHAIN,0.09071960318641059,0.025823429528785618,0.009265598080686393,-0.011174400831272666,0.020840450690328766,-0.02946423395165294,0.11231191167052926,-0.06010507776984696,0.23495417278074524,-0.0020027944763193668,-0.034528943076805,0.03494291605475139,0.01097721339640761,-0.010573399856767222,-0.017932474049293406,0.0420225206116397,-0.015770847554565297,-0.004315325029751703
ENSG00000269968,0.027969566400638038,-0.009044804833790585,-0.007128880600905321,0.00505127811213188,0.001300703750882444,0.019053345647623336,-0.08710126199479638,-0.03620457193145832,-0.004764060548865214,-0.0008421604709838354,-0.01392785811778287,0.009968706380954937,0.016206248674344975,-0.03341407688178616,0.0015599248408547464,0.010913905395243192,-0.0032753294782676954,-0.006447671940256798
SAA1,0.10288566610799361,-0.001956928103762815,0.015943702830413416,0.04636346294980256,-0.0001456708497013628,-0.01306368952591082,0.005005383528510058,0.050418164689209365,0.08602444148778483,0.0036395673110517935,0.07972797242072846,0.0475618656308506,0.0561770711001275,0.045189225599811395,-0.08166972699010076,0.065176277268277,-0.030565385561830992,0.005936487824411182
C19orf33,0.12063112977200467,0.015429147254404295,0.0032976545593531377,-0.019884461248735597,-0.046712382982967156,-0.011369959792901525,0.018250461584095237,0.029439667816461765,0.03992224973080253,-0.003088866003247156,-0.16801571860233808,0.09969854196373766,0.10547216909771719,-0.019781359204074662,-0.08923291644420234,0.013935055265728153,0.005513837203501235,-0.0046582571138044145
ADH1B,-0.020368394517170346,-0.02132745315111363,0.03305590878189446,0.10765460646210652,-0.008560493339514237,-0.03059447936311272,0.07321372054892628,-0.03159436899475727,0.1021171196353231,0.000230003562422348,0.12522377322201908,0.07402688275998988,0.009674298071172425,0.0427957697111135,-0.019168934699029156,0.006402374633932522,0.020551697450605196,0.0022743419650096295
BCAS1,0.013700560294114818,-0.0006462628578640963,0.020150161375632733,-0.053113465118634025,0.05348438241438485,-0.06810490271881597,0.1899566624859249,0.07491691115179454,-0.08151871130891931,0.005191849465302776,0.06941785037826527,-0.034364883338751574,0.052344179693662,0.02276934319177355,-0.05811216835611125,0.01728103775582143,-0.046997122459582555,-0.007768243605333318
EPS8L3,0.005138196083179464,0.008579614853584452,0.03559886866928506,0.09021091458586265,-0.10113956917302862,-0.03950351715375317,0.10969636608706938,0.09639871247109039,-0.01231973326061615,0.019599237302729562,-0.07360369452073147,0.04158468603717707,-0.06568243324857868,-0.0019180398091903073,-0.05693225216424154,-0.03749022286192771,-0.01350100811838117,0.0006870946484990892
GPM6A,-0.11387855147200719,-0.0064337921577806234,-0.03333979229765556,-0.04748873093667368,0.04127176177805477,-0.04075203475400008,0.07010726652225474,0.02913289335770941,-0.0163384997381842,0.00690669198734383,0.05419131616628862,-0.08798756447380865,0.04289487502907499,0.05748085505283692,0.0724948691081196,-0.09234388183898114,0.051942905353930306,0.018738334901443186
POF1B,0.1053144434823502,0.024615203909028497,0.012005394545126011,-0.004541983992597141,-0.05241720964784822,-0.040127151924240614,0.08828291963950734,0.10422597608109183,0.009155649325614763,0.02684875076868228,-0.061301139913555555,0.04647141737472996,0.048769651029743066,-0.016303946396226437,-0.07193455095079607,0.017614309826601976,-0.03251164339946082,-0.009753771930871404
IGLV1-40,0.10373784284039206,0.029466255732598347,0.00424364563651686,-0.027294012798510833,0.032236478004322014,-0.03758106729382838,0.09015817482326176,-0.045309253018133745,0.26505993986848486,0.012391179162481926,-0.014060284441602072,0.013782850838841341,-0.00553501841046228,-0.0048312106656610105,0.00025417586685544256,0.03034603079934664,3.002368857538751e-05,0.0006445479435897877
ZG16B,0.06673832726690779,-0.002490604971975245,0.034012771702782676,-0.023734114489378434,0.03499622727656917,0.0013782704687397274,0.16722656795078264,-0.012074045894906517,-0.06034907359032057,-0.03407178797268914,0.01101512761463729,0.04469951317212662,0.044982952751855564,0.005326785857692495,-0.12097309092723266,0.10350699422335877,-0.09461449119199784,-0.023486083505471253
KNG1,-0.02481219665472928,-0.022490314906613105,0.02965700385116238,0.1310914644924606,-0.03944718302550635,0.005063275936935921,-0.060614606604358454,0.03249099370021012,-0.0069570300005715215,0.009438843544999149,0.15692242502256146,0.057640157711498254,-0.047734294657331026,0.02319643756022823,-0.001220360231141918,0.018339669412095458,-0.00503175730672031,0.0003307040796209486
MMP12,0.14058756518024854,0.038844480007539046,0.012456635025570716,-0.056961600520861556,-0.0022188797842897724,-0.024943557959846745,0.026205189557203037,0.08995678872403118,0.08798802060784613,0.034050278101204964,-0.03459238640052033,0.02560845073451679,-0.027238216797946795,-0.03797033353143575,-0.025055332762427353,0.0034544593183651155,-0.008790836114395838,-0.001966652410385384
KRT8,0.1095106574217437,0.000618916165616954,0.032186028392264414,0.0726590635933679,-0.05165995824647107,0.021254268453305587,0.06127026783388324,-0.0648294185914311,0.007914165186423908,-0.030916072250865605,-0.08512149809765263,0.14817832682539916,0.059851553819141305,-0.03377079535796052,-0.10073975130401955,0.06272859997568812,-0.030494722989999726,-0.02025366012313981
NPY,-0.06954892591708456,-0.037073679505259055,-0.0032042869354630484,-0.060407060553367094,0.04987355917253833,0.0009023469720893959,0.06696221323668507,-0.0011265245160917464,-0.08291708986224214,-0.029730829582873222,0.1142911553980856,0.004426594554638489,0.04198716560333231,-0.019888478140166234,0.14114145451253732,-0.018263792265850544,0.013103661607593818,-0.017447291860593666
DPP6,-0.12098274634836245,0.001876803300045031,-0.024496860741573166,-0.0630438604916936,0.04235126515725494,-0.030107282813236075,0.02828800639337152,0.057457163245729886,-0.017587317717660766,0.017747761377455873,0.03187853057830698,-0.0541505284324654,-0.0425842652897237,0.04689902602411237,0.08224432622512426,-0.10671944888385836,0.056095420331883694,0.018979547119523148
UGT2B7,-0.03822553082485036,-0.01900080967274586,-0.0041933803250604204,0.16663179486037746,-0.13141269736127598,-0.012119223204474979,-0.01203370676087608,0.006809456131748596,0.04127670388680786,0.017378790221454464,-0.0007941815165820379,-0.05950193802769339,0.09878247930641493,0.022772724133188454,0.004935760448550459,-0.01648630398845442,0.00791532576871572,0.006885623587148682
PRAP1,0.02382138595852385,-1.9635087189247115e-05,0.03156262265590715,0.1754627126983488,-0.1472731657465267,-0.0389311602498575,0.050014976693813766,0.07343025983363818,0.008301543751491502,0.02861433015843685,0.007953644403556049,0.01847698568730439,0.023834824750941726,0.008555808777092052,-0.008354573263600925,-0.003766604821180386,-0.0013322635410480401,0.0015529520362230135
PRSS3,0.02575627998239946,0.018262799973867,0.02040123328952483,-0.00011458337783605309,-0.06974740564282421,-0.049268129951100144,0.0865364384658494,0.19129014050598991,-0.0029431348638479173,0.049023373465927306,-0.02550126917095589,0.026628940935149194,-0.048081364720312755,0.012323118775891578,-0.012538692233527604,-0.05853001689632555,0.010765638880733586,0.014760835715935349
PCSK9,0.11487244530253002,0.02956679288532201,0.008673805922457378,0.04910299883948667,-0.057778714396299766,-0.036098794847770045,-0.0029903458015771486,0.13200783366956695,0.04699351850336309,0.03259762210658415,0.028186789546254604,0.07395776383798551,-0.020431535589442135,-0.02632040361111755,-0.04716193470195298,0.0008439847564123398,-0.01655179725289027,-0.007274123368793112
PROM1,-0.011061784359467109,0.02515229278924447,0.012238647921499096,0.032378607695649854,-0.015479751260548926,-0.03772628796141798,0.18452851884876756,0.008537902586693792,0.013191297689347755,0.00028894251960412187,-0.08059166755530052,-0.07224186264375618,0.09545095324683835,0.0360546648965225,-0.061424058517944774,-0.039223071105853075,0.0062679481325325906,0.006300075070793339
ACSM2B,-0.013307336380660768,-0.021867994493027586,-0.001974164206315773,0.15910746097440556,-0.11062608896579368,3.781530693583857e-05,-0.06960881586574565,0.004406065777629662,0.03458704928648472,0.015374634557118589,0.041400245891563686,-0.05775464804154329,0.10216734345110096,0.016877499298565628,0.020613061875977834,0.01572211887526774,0.004041048392669472,0.00878907832048599
