,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
ADAM5,-0.017906795608243087,0.16910539212825662,0.0037265522793821465,-0.002763558196395664,0.011212714304234164,-5.998026212330344e-05,0.016422434260583756,-0.0759950301560948,-0.03887591568203986,0.22733507010937837,0.010108880080156007,0.03100896749655461,0.02372013120192922,0.0028001138635292398,0.004925421608407102,0.00600157247847693,-0.02065106926521906,0.02611373537684305
ADAM18,-0.016391525414946602,0.1675741042593535,0.0029543131700244534,-0.0017801396344250878,0.009649800478315089,-2.468157772228934e-05,0.016742710591995173,-0.07666585254545326,-0.03945109575966861,0.22708095918451743,0.010199779951193373,0.030829296675556513,0.022424029787686713,0.0007128690173964677,0.00446163019910991,0.004175564724586484,-0.018430237306899584,0.025305131138006302
NAALADL2,0.217777025667924,0.0641050528126493,-0.1192983076882031,0.018400961453285406,0.008309827562007146,0.008935189709261113,6.903175824816242e-05,-0.029270342759937066,-0.015104604375090808,-0.016606794805430918,0.020193309705034874,-0.010864045483983712,0.026521032697723775,0.01210611317116323,0.03546543099556548,0.004769536910517486,-5.176462546758241e-05,-0.008577579221516678
ADAM3A,-0.018098021413825882,0.1698954201496409,0.0024079362091810187,-0.0033791824543844625,0.010876564337089195,-4.591809201947383e-05,0.016509535291533445,-0.07627802215888724,-0.039388088344533854,0.2266713860881673,0.010489824361492291,0.030676577508199715,0.0242196929047163,0.0005734638941575831,0.005503802062957115,0.005500900479849924,-0.017455623460972482,0.02563164518720951
RNA5SP264,-0.0530143841675043,0.18394867520428843,-0.0070408201617781566,-0.0072515197692523065,0.0069031481289749865,0.00015962226266517972,0.009599686003399808,-0.05184268913782537,-0.03304554199615712,0.1536752158202084,0.01018476495478548,0.018718371347054077,0.018934176056517087,0.0006694415339892845,0.001117220850128553,0.011748054176244175,-0.01863136379654615,-0.0035078395580329987
ADAM2,-0.015458950596635077,0.16821335281557312,0.0046299933411482795,-0.0033251919684771105,0.009565803781909339,-8.903726152967039e-05,0.016525604997930123,-0.07826572572697696,-0.03951144067792029,0.2271565469982222,0.007903764092096725,0.030151042259910443,0.021293126928014057,0.0008308292332120872,0.005800124464304375,0.0044520042157825575,-0.018600319755893466,0.024785483386732355
IDO2,-0.0163972966401451,0.16891345962753704,0.005796733230909952,-0.0017512728220547456,0.010161100313144095,-8.186609147657808e-05,0.015749778659308024,-0.07640120205948452,-0.03842022810512013,0.22369232509914538,0.007474978006205203,0.029841295777193983,0.02052028669215983,0.00316112344085452,0.006007453295250176,0.004801818847115007,-0.016509711727158552,0.022188974442798243
ZMAT4,-0.010713165953272197,0.16480216401742454,0.010771924258117592,-0.001317053358203408,0.012465092220612954,6.881089371377269e-05,0.016952336482409038,-0.07903532197322762,-0.03746580005823257,0.22318281860501998,0.002907526110390567,0.02766258268694362,0.014241403186250065,0.004486036776119389,0.007777271487800089,0.004967771076064133,-0.010651587341216705,0.023260605958800716
IDO1,-0.01670479639668994,0.16926206328110996,0.004304352954649651,-0.0024700725848708417,0.009838747590718032,-4.6531838118301024e-05,0.01625469039432012,-0.07649611884245762,-0.0379589652357928,0.22494494556535102,0.006914286438174109,0.02981254096715819,0.020289369316262892,0.0032746196418654222,0.006542005726625727,0.0044461363117400815,-0.01682680538813224,0.023690340214847606
WWOX,-0.021452646947670618,0.0005457995315954423,-0.024799189112217027,-0.008121369778514185,-0.03264749274088764,-0.0007487713636078868,-0.042062572155298655,0.0046829237797344605,0.023810409190612804,0.009544919470048398,-0.03751554268620994,-0.003423588367747817,0.05153625520345589,0.008888217164605531,0.05937492271911834,-0.018457625762198587,0.027389362960217958,0.001079946634081988
C8orf4,-0.017721497202280903,0.16849504808528232,0.007157183886874422,-0.0008042931705487017,0.009780573419371203,-3.211311867967146e-05,0.016698176108447142,-0.0744900552188538,-0.03744092962415605,0.22233238615486978,0.005435498055579243,0.029642063274842777,0.016507004655321726,0.005350890804190095,0.008381231670503192,0.006498397583922192,-0.015456685766469306,0.02161980481136416
PTPRD,-0.015069245922621169,-0.00016381677936497791,-0.00021526557444423016,-0.002860173466624355,6.017761566900238e-05,0.24940380396780767,0.05019549023922357,0.03800464386184503,0.03506412674375373,0.0186583148539988,0.01822328397086489,-0.007312805457843625,0.00039233158330735207,-0.00010446859736576726,0.0023731256964286376,-0.014294744085097899,0.012002835801765501,0.007099369342509685
